#Wave,#Intensity
862.672113453152,580
862.56209519885,589
862.452074165287,583
862.342050352914,604
862.23202376218,593
862.121994393535,570
862.011962247427,585
861.901927324306,583
861.791889624622,598
861.681849148823,589
861.57180589736,595
861.461759870682,597
861.351711069238,609
861.241659493478,595
861.13160514385,598
861.021548020805,597
860.911488124792,606
860.80142545626,608
860.691360015659,608
860.581291803438,584
860.471220820046,605
860.361147065933,606
860.251070541548,619
860.140991247341,606
860.030909183761,618
859.920824351258,611
859.81073675028,616
859.700646381278,623
859.590553244701,626
859.480457340997,622
859.370358670617,630
859.260257234011,612
859.150153031626,614
859.040046063913,614
858.929936331322,625
858.819823834301,621
858.7097085733,607
858.599590548768,626
858.489469761155,620
858.379346210911,631
858.269219898484,629
858.159090824324,624
858.04895898888,647
857.938824392603,631
857.82868703594,633
857.718546919343,641
857.608404043259,624
857.498258408139,652
857.388110014432,621
857.277958862587,655
857.167804953054,654
857.057648286282,643
856.947488862721,644
856.837326682819,647
856.727161747027,651
856.616994055793,668
856.506823609568,647
856.3966504088,669
856.28647445394,668
856.176295745435,653
856.066114283737,644
855.955930069294,668
855.845743102555,675
855.73555338397,673
855.625360913989,683
855.515165693061,689
855.404967721635,682
855.29476700016,678
855.184563529087,673
855.074357308864,683
854.964148339941,689
854.853936622768,689
854.743722157793,679
854.633504945466,699
854.523284986237,691
854.413062280554,694
854.302836828868,698
854.192608631628,691
854.082377689283,687
853.972144002283,703
853.861907571076,713
853.751668396113,702
853.641426477843,691
853.531181816715,698
853.420934413178,707
853.310684267683,743
853.200431380678,726
853.090175752612,709
852.979917383936,717
852.869656275099,724
852.75939242655,728
852.649125838739,726
852.538856512114,729
852.428584447125,732
852.318309644222,716
852.208032103855,751
852.097751826472,742
851.987468812522,732
851.877183062457,746
851.766894576723,755
851.656603355772,755
851.546309400053,751
851.436012710015,750
851.325713286107,769
851.215411128778,748
851.105106238479,762
850.994798615659,749
850.884488260767,771
850.774175174252,792
850.663859356564,793
850.553540808152,784
850.443219529466,782
850.332895520954,801
850.222568783068,785
850.112239316255,782
850.001907120966,785
849.891572197649,798
849.781234546754,793
849.670894168731,783
849.560551064029,772
849.450205233097,813
849.339856676385,805
849.229505394342,824
849.119151387418,802
849.008794656061,810
848.898435200722,833
848.78807302185,817
848.677708119894,780
848.567340495304,831
848.456970148528,811
848.346597080017,840
848.23622129022,833
848.125842779586,823
848.015461548565,856
847.905077597606,868
847.794690927158,892
847.684301537671,858
847.573909429595,850
847.463514603378,846
847.35311705947,891
847.242716798321,880
847.13231382038,860
847.021908126096,862
846.911499715919,890
846.801088590298,881
846.690674749682,894
846.580258194522,892
846.469838925266,881
846.359416942363,910
846.248992246264,918
846.138564837417,900
846.028134716273,913
845.91770188328,918
845.807266338888,910
845.696828083545,914
845.586387117703,904
845.47594344181,932
845.365497056315,932
845.255047961668,922
845.144596158318,926
845.034141646715,923
844.923684427308,958
844.813224500547,939
844.702761866881,954
844.592296526759,962
844.48182848063,983
844.371357728945,969
844.260884272152,966
844.150408110701,964
844.039929245042,967
843.929447675624,1000
843.818963402895,957
843.708476427306,983
843.597986749307,1000
843.487494369345,1010
843.376999287872,999
843.266501505336,1018
843.156001022186,1035
843.045497838872,1010
842.934991955844,1036
842.824483373551,1052
842.713972092442,1049
842.603458112967,1041
842.492941435575,1058
842.382422060715,1063
842.271899988837,1053
842.161375220391,1070
842.050847755825,1063
841.94031759559,1077
841.829784740134,1091
841.719249189906,1070
841.608710945358,1082
841.498170006937,1115
841.387626375093,1073
841.277080050276,1109
841.166531032935,1122
841.05597932352,1112
840.945424922479,1123
840.834867830262,1120
840.724308047319,1134
840.613745574099,1176
840.503180411052,1161
840.392612558626,1129
840.282042017272,1167
840.171468787438,1187
840.060892869574,1144
839.95031426413,1191
839.839732971555,1168
839.729148992299,1196
839.618562326809,1198
839.507972975537,1197
839.397380938932,1227
839.286786217443,1231
839.176188811519,1229
839.065588721609,1225
838.954985948164,1249
838.844380491633,1260
838.733772352464,1244
838.623161531108,1239
838.512548028014,1301
838.401931843631,1265
838.291312978408,1249
838.180691432796,1315
838.070067207243,1302
837.959440302199,1310
837.848810718113,1308
837.738178455435,1330
837.627543514614,1325
837.516905896099,1340
837.406265600341,1359
837.295622627787,1333
837.184976978889,1381
837.074328654094,1355
836.963677653854,1367
836.853023978616,1433
836.74236762883,1398
836.631708604946,1389
836.521046907413,1411
836.410382536681,1426
836.299715493199,1431
836.189045777417,1426
836.078373389783,1440
835.967698330747,1441
835.857020600759,1440
835.746340200268,1454
835.635657129724,1487
835.524971389575,1446
835.414282980272,1521
835.303591902263,1473
835.192898155998,1534
835.082201741928,1499
834.971502660499,1520
834.860800912163,1544
834.750096497369,1545
834.639389416566,1564
834.528679670203,1545
834.417967258731,1546
834.307252182598,1584
834.196534442253,1572
834.085814038147,1609
833.975090970728,1599
833.864365240447,1597
833.753636847751,1600
833.642905793092,1623
833.532172076918,1674
833.421435699678,1663
833.310696661822,1691
833.1999549638,1696
833.089210606061,1736
832.978463589054,1703
832.867713913228,1696
832.756961579034,1694
832.64620658692,1718
832.535448937336,1743
832.424688630732,1751
832.313925667556,1741
832.203160048258,1769
832.092391773288,1826
831.981620843095,1837
831.870847258128,1801
831.760071018836,1875
831.649292125671,1824
831.538510579079,1863
831.427726379512,1852
831.316939527418,1901
831.206150023246,1877
831.095357867447,1909
830.98456306047,1962
830.873765602764,1930
830.762965494778,1951
830.652162736962,1971
830.541357329765,1958
830.430549273637,1998
830.319738569027,1996
830.208925216384,2008
830.098109216158,2023
829.987290568799,2047
829.876469274755,2066
829.765645334476,2086
829.654818748412,2128
829.543989517013,2119
829.433157640726,2085
829.322323120002,2138
829.21148595529,2152
829.100646147039,2204
828.9898036957,2186
828.878958601721,2181
828.768110865552,2210
828.657260487642,2231
828.546407468441,2244
828.435551808398,2284
828.324693507962,2311
828.213832567583,2318
828.10296898771,2309
827.992102768793,2309
827.881233911281,2300
827.770362415624,2381
827.65948828227,2411
827.54861151167,2412
827.437732104272,2417
827.326850060527,2445
827.215965380883,2466
827.10507806579,2456
826.994188115697,2543
826.883295531054,2504
826.772400312311,2559
826.661502459915,2544
826.550601974318,2513
826.439698855968,2571
826.328793105315,2637
826.217884722808,2626
826.106973708897,2688
825.996060064031,2645
825.885143788659,2648
825.774224883231,2703
825.663303348197,2688
825.552379184005,2703
825.441452391105,2730
825.330522969946,2800
825.219590920979,2848
825.108656244651,2826
824.997718941414,2789
824.886779011715,2848
824.775836456005,2882
824.664891274733,2920
824.553943468348,2936
824.4429930373,2948
824.332039982039,2978
824.221084303012,2970
824.110126000671,3021
823.999165075464,3029
823.888201527841,3082
823.777235358251,3095
823.666266567144,3087
823.555295154969,3084
823.444321122175,3128
823.333344469212,3230
823.222365196529,3179
823.111383304576,3218
823.000398793802,3213
822.889411664656,3358
822.778421917588,3312
822.667429553048,3298
822.556434571484,3334
822.445436973347,3451
822.334436759085,3415
822.223433929148,3412
822.112428483985,3479
822.001420424046,3485
821.89040974978,3512
821.779396461636,3565
821.668380560065,3661
821.557362045515,3641
821.446340918435,3669
821.335317179276,3662
821.224290828487,3680
821.113261866516,3772
821.002230293814,3796
820.89119611083,3798
820.780159318013,3820
820.669119915813,3867
820.558077904679,3984
820.44703328506,3967
820.335986057406,3986
820.224936222167,3958
820.113883779791,4035
820.002828730728,4091
819.891771075427,4089
819.780710814339,4184
819.669647947912,4138
819.558582476596,4246
819.447514400839,4248
819.336443721093,4244
819.225370437805,4367
819.114294551426,4405
819.003216062404,4351
818.89213497119,4451
818.781051278232,4496
818.669964983981,4523
818.558876088884,4553
818.447784593393,4581
818.336690497955,4616
818.225593803022,4725
818.114494509041,4671
818.003392616463,4735
817.892288125737,4787
817.781181037312,4770
817.670071351638,4912
817.558959069164,4853
817.447844190339,4941
817.336726715613,4972
817.225606645436,4991
817.114483980256,5077
817.003358720524,5106
816.892230866688,5134
816.781100419198,5156
816.669967378503,5188
816.558831745053,5278
816.447693519298,5354
816.336552701685,5355
816.225409292666,5413
816.11426329269,5444
816.003114702205,5466
815.891963521661,5495
815.780809751508,5631
815.669653392195,5639
815.558494444172,5728
815.447332907887,5705
815.336168783791,5799
815.225002072332,5735
815.113832773961,5922
815.002660889125,5905
814.891486418276,5958
814.780309361862,6033
814.669129720333,6061
814.557947494138,6084
814.446762683727,6181
814.335575289549,6215
814.224385312052,6258
814.113192751688,6289
814.001997608905,6354
813.890799884152,6420
813.77959957788,6511
813.668396690536,6480
813.557191222572,6593
813.445983174436,6642
813.334772546578,6695
813.223559339446,6819
813.112343553491,6795
813.001125189162,6927
812.889904246908,6952
812.778680727179,6979
812.667454630424,7086
812.556225957092,7082
812.444994707634,7176
812.333760882497,7243
812.222524482133,7391
812.111285506989,7387
812.000043957516,7474
811.888799834163,7518
811.777553137379,7553
811.666303867615,7631
811.555052025318,7702
811.443797610939,7830
811.332540624926,7801
811.221281067731,7978
811.110018939801,8046
810.998754241586,8031
810.887486973536,8221
810.7762171361,8245
810.664944729727,8237
810.553669754868,8300
810.44239221197,8413
810.331112101484,8389
810.21982942386,8509
810.108544179545,8717
809.997256368991,8766
809.885965992646,8831
809.77467305096,8795
809.663377544382,9028
809.552079473361,8983
809.440778838347,9115
809.32947563979,9235
809.218169878138,9198
809.106861553842,9259
808.99555066735,9399
808.884237219112,9501
808.772921209578,9541
808.661602639196,9590
808.550281508417,9718
808.438957817689,9831
808.327631567462,9882
808.216302758186,9939
808.10497139031,10011
807.993637464282,10073
807.882300980554,10201
807.770961939573,10380
807.65962034179,10351
807.548276187654,10330
807.436929477615,10541
807.325580212121,10522
807.214228391622,10604
807.102874016567,10789
806.991517087407,10873
806.88015760459,10883
806.768795568565,11006
806.657430979783,11144
806.546063838693,11271
806.434694145743,11281
806.323321901384,11463
806.211947106064,11428
806.100569760234,11482
805.989189864343,11583
805.877807418839,11898
805.766422424173,11849
805.655034880793,11947
805.543644789151,11989
805.432252149693,12183
805.320856962871,12154
805.209459229133,12238
805.098058948929,12451
804.986656122709,12399
804.875250750921,12467
804.763842834015,12599
804.652432372441,12725
804.541019366647,12954
804.429603817084,12953
804.318185724201,13223
804.206765088447,13103
804.095341910272,13350
803.983916190124,13246
803.872487928454,13393
803.761057125711,13799
803.649623782344,13651
803.538187898802,13927
803.426749475536,13871
803.315308512994,14007
803.203865011626,14166
803.092418971881,14226
802.980970394208,14321
802.869519279058,14431
802.758065626879,14524
802.646609438122,14702
802.535150713234,14697
802.423689452666,14785
802.312225656867,15159
802.200759326287,14916
802.089290461375,14985
801.97781906258,15222
801.866345130352,15474
801.75486866514,15609
801.643389667393,15490
801.531908137562,15819
801.420424076095,15718
801.308937483441,15967
801.197448360051,16259
801.085956706374,16168
800.974462522858,16205
800.862965809954,16390
800.751466568111,16534
800.639964797778,16499
800.528460499405,16765
800.416953673441,16919
800.305444320335,16944
800.193932440537,17077
800.082418034497,17179
799.970901102663,17235
799.859381645485,17514
799.747859663412,17412
799.636335156895,17596
799.524808126382,17760
799.413278572323,17871
799.301746495167,18168
799.190211895363,18053
799.078674773362,18299
798.967135129612,18392
798.855592964562,18592
798.744048278663,18509
798.632501072363,18636
798.520951346113,18648
798.40939910036,19084
798.297844335556,19070
798.186287052149,19040
798.074727250589,18904
797.963164931324,19326
797.851600094805,19396
797.740032741482,19548
797.628462871802,19494
797.516890486216,19793
797.405315585173,19981
797.293738169122,19966
797.182158238514,19864
797.070575793797,19915
796.95899083542,20099
796.847403363834,20332
796.735813379487,20187
796.624220882829,20531
796.51262587431,20583
796.401028354378,20570
796.289428323484,20759
796.177825782076,20650
796.066220730604,20892
795.954613169518,21078
795.843003099267,21123
795.731390520299,21113
795.619775433066,21327
795.508157838015,21311
795.396537735597,21333
795.284915126261,21513
795.173290010456,21612
795.061662388631,21662
794.950032261237,21759
794.838399628722,21726
794.726764491536,21954
794.615126850129,21861
794.503486704949,21991
794.391844056447,22231
794.280198905071,22216
794.168551251271,22209
794.056901095496,22328
793.945248438196,22451
793.83359327982,22610
793.721935620818,22455
793.610275461639,22795
793.498612802733,22831
793.386947644547,22772
793.275279987534,22976
793.163609832141,23015
793.051937178818,23128
792.940262028015,23076
792.82858438018,23251
792.716904235764,23276
792.605221595215,23259
792.493536458983,23418
792.381848827518,23284
792.270158701269,23374
792.158466080685,23620
792.046770966216,23635
791.935073358311,23580
791.82337325742,23671
791.711670663991,23680
791.599965578475,23764
791.488258001321,23902
791.376547932978,23922
791.264835373895,23793
791.153120324523,23921
791.04140278531,23896
790.929682756705,24184
790.817960239159,24033
790.706235233121,23944
790.594507739039,24145
790.482777757365,24277
790.371045288546,24184
790.259310333032,24371
790.147572891273,24164
790.035832963718,24231
789.924090550816,24504
789.812345653017,24303
789.700598270771,24243
789.588848404527,24202
789.477096054733,24428
789.36534122184,24295
789.253583906297,24235
789.141824108554,24301
789.030061829059,24259
788.918297068262,24228
788.806529826613,24224
788.694760104561,24269
788.582987902555,24367
788.471213221046,24147
788.359436060481,24489
788.247656421311,24304
788.135874303985,24035
788.024089708953,24187
787.912302636663,24078
787.800513087566,24082
787.68872106211,24285
787.576926560746,23990
787.465129583921,24091
787.353330132087,24059
787.241528205692,23971
787.129723805186,23942
787.017916931018,23832
786.906107583638,23998
786.794295763494,23824
786.682481471037,23732
786.570664706716,23900
786.458845470979,23637
786.347023764278,23662
786.23519958706,23635
786.123372939776,23410
786.011543822874,23415
785.899712236805,23521
785.787878182017,23485
785.676041658961,23576
785.564202668085,23335
785.452361209839,23090
785.340517284671,23330
785.228670893033,23222
785.116822035373,23232
785.00497071214,23306
784.893116923784,23423
784.781260670755,23083
784.669401953501,23067
784.557540772472,22797
784.445677128118,22851
784.333811020888,22799
784.221942451231,22888
784.110071419597,22734
783.998197926435,22721
783.886321972194,22589
783.774443557325,22731
783.662562682276,22697
783.550679347497,22559
783.438793553437,22408
783.326905300545,22403
783.215014589272,22433
783.103121420066,22430
782.991225793377,22385
782.879327709654,22328
782.767427169347,21936
782.655524172905,21996
782.543618720778,21892
782.431710813414,21813
782.319800451264,21794
782.207887634776,21702
782.095972364401,21736
781.984054640587,21552
781.872134463784,21523
781.760211834441,21398
781.648286753008,21191
781.536359219934,21302
781.424429235669,20960
781.312496800662,21118
781.200561915362,21026
781.088624580219,21108
780.976684795682,20800
780.864742562201,20761
780.752797880225,20477
780.640850750203,20586
780.528901172585,20363
780.41694914782,20443
780.304994676359,20338
780.193037758649,20261
780.08107839514,19933
779.969116586283,20115
779.857152332526,19990
779.745185634318,19695
779.63321649211,19736
779.52124490635,19788
779.409270877488,19474
779.297294405973,19537
779.185315492255,19321
779.073334136784,19344
778.961350340007,19250
778.849364102376,19050
778.737375424339,18920
778.625384306347,19060
778.513390748847,18816
778.40139475229,18736
778.289396317125,18583
778.177395443801,18543
778.065392132768,18393
777.953386384476,18304
777.841378199373,18163
777.729367577909,18255
777.617354520533,18134
777.505339027696,18004
777.393321099846,17771
777.281300737432,17616
777.169277940905,17595
777.057252710713,17623
776.945225047306,17596
776.833194951133,17449
776.721162422644,17178
776.609127462289,17276
776.497090070516,17131
776.385050247774,17074
776.273007994515,16887
776.160963311185,16975
776.048916198237,16650
775.936866656118,16546
775.824814685277,16572
775.712760286166,16583
775.600703459232,16411
775.488644204925,16369
775.376582523695,16150
775.264518415991,16151
775.152451882263,16147
775.040382922959,16000
774.92831153853,15818
774.816237729424,15773
774.704161496092,15760
774.592082838982,15707
774.480001758544,15545
774.367918255227,15591
774.255832329481,15439
774.143743981755,15348
774.031653212499,15280
773.919560022161,15099
773.807464411193,15128
773.695366380041,14924
773.583265929158,14814
773.47116305899,14822
773.359057769989,14691
773.246950062603,14645
773.134839937282,14416
773.022727394475,14478
772.910612434632,14424
772.798495058202,14298
772.686375265634,14219
772.574253057378,14131
772.462128433884,13971
772.3500013956,13997
772.237871942976,13768
772.125740076462,13808
772.013605796507,13876
771.90146910356,13584
771.789329998071,13555
771.677188480489,13446
771.565044551263,13312
771.452898210844,13209
771.34074945968,13342
771.22859829822,13194
771.116444726915,13092
771.004288746213,12923
770.892130356565,12768
770.779969558419,12782
770.667806352224,12719
770.555640738431,12641
770.443472717489,12539
770.331302289846,12463
770.219129455953,12430
770.106954216259,12268
769.994776571213,12089
769.882596521265,12092
769.770414066864,12040
769.65822920846,12139
769.546041946501,11943
769.433852281438,11841
769.32166021372,11741
769.209465743795,11623
769.097268872114,11521
768.985069599127,11548
768.872867925281,11457
768.760663851027,11368
768.648457376815,11313
768.536248503093,11147
768.424037230311,11127
768.311823558918,11151
768.199607489365,11079
768.087389022099,10920
767.975168157571,10845
767.862944896231,10904
767.750719238526,10716
767.638491184908,10644
767.526260735825,10624
767.414027891726,10505
767.301792653062,10438
767.189555020281,10252
767.077314993833,10240
766.965072574167,10239
766.852827761733,10195
766.74058055698,10031
766.628330960358,10032
766.516078972316,9902
766.403824593303,9930
766.291567823769,9891
766.179308664163,9857
766.067047114934,9662
765.954783176533,9570
765.842516849408,9566
765.730248134009,9549
765.617977030785,9523
765.505703540186,9355
765.39342766266,9309
765.281149398659,9287
765.16886874863,9384
765.056585713023,9264
764.944300292288,9131
764.832012486874,9013
764.719722297231,8924
764.607429723807,8918
764.495134767053,8884
764.382837427417,8743
764.27053770535,8799
764.1582356013,8823
764.045931115718,8721
763.933624249051,8619
763.82131500175,8521
763.709003374265,8484
763.596689367044,8458
763.484372980537,8367
763.372054215193,8391
763.259733071463,8221
763.147409549794,8144
763.035083650637,8122
762.922755374441,8082
762.810424721656,7987
762.69809169273,8044
762.585756288114,7877
762.473418508256,7859
762.361078353607,7750
762.248735824615,7721
762.13639092173,7635
762.024043645401,7739
761.911693996078,7549
761.79934197421,7606
761.686987580247,7513
761.574630814637,7470
761.462271677831,7377
761.349910170278,7319
761.237546292426,7201
761.125180044727,7288
761.012811427628,7114
760.90044044158,7054
760.788067087032,7033
760.675691364432,6955
760.563313274232,6975
760.450932816879,6850
760.338549992824,6854
760.226164802516,6782
760.113777246404,6783
760.001387324938,6726
759.888995038566,6671
759.77660038774,6627
759.664203372907,6574
759.551803994517,6514
759.43940225302,6552
759.326998148866,6533
759.214591682503,6343
759.102182854381,6447
758.989771664949,6316
758.877358114657,6364
758.764942203954,6259
758.652523933289,6261
758.540103303113,6161
758.427680313874,6178
758.315254966022,6171
758.202827260006,6180
758.090397196275,5960
757.97796477528,5948
757.865529997469,5906
757.753092863292,5922
757.640653373198,5795
757.528211527637,5788
757.415767327058,5740
757.303320771911,5735
757.190871862644,5673
757.078420599708,5665
756.965966983551,5598
756.853511014623,5538
756.741052693374,5534
756.628592020253,5421
756.51612899571,5521
756.403663620193,5431
756.291195894152,5365
756.178725818037,5357
756.066253392296,5296
755.953778617381,5296
755.841301493738,5142
755.72882202182,5171
755.616340202073,5177
755.503856034949,5181
755.391369520896,5185
755.278880660364,4998
755.166389453803,5069
755.053895901661,5019
754.941400004388,4996
754.828901762433,4891
754.716401176247,4869
754.603898246277,4812
754.491392972975,4743
754.378885356788,4778
754.266375398167,4679
754.153863097561,4747
754.04134845542,4611
753.928831472192,4695
753.816312148327,4576
753.703790484275,4518
753.591266480485,4471
753.478740137406,4557
753.366211455488,4520
753.25368043518,4456
753.141147076932,4370
753.028611381193,4331
752.916073348412,4396
752.803532979039,4292
752.690990273523,4349
752.578445232314,4254
752.465897855861,4215
752.353348144614,4252
752.240796099021,4150
752.128241719533,4155
752.015685006598,4262
751.903125960667,4135
751.790564582188,4035
751.678000871611,4042
751.565434829385,3994
751.45286645596,4026
751.340295751785,4035
751.22772271731,3928
751.115147352984,3980
751.002569659256,3853
750.889989636576,3834
750.777407285393,3824
750.664822606156,3864
750.552235599316,3778
750.439646265321,3742
750.327054604621,3747
750.214460617665,3709
750.101864304903,3753
749.989265666784,3674
749.876664703757,3639
749.764061416273,3610
749.651455804779,3673
749.538847869727,3608
749.426237611564,3570
749.313625030741,3554
749.201010127707,3482
749.088392902911,3504
748.975773356803,3467
748.863151489832,3417
748.750527302447,3453
748.637900795099,3414
748.525271968236,3456
748.412640822307,3335
748.300007357763,3442
748.187371575053,3253
748.074733474625,3256
747.96209305693,3267
747.849450322417,3249
747.736805271535,3221
747.624157904734,3223
747.511508222462,3129
747.39885622517,3161
747.286201913308,3117
747.173545287323,3077
747.060886347666,3098
746.948225094786,2982
746.835561529133,3099
746.722895651155,2995
746.610227461303,3009
746.497556960026,2924
746.384884147772,2969
746.272209024993,2947
746.159531592136,2916
746.046851849652,2879
745.934169797989,2848
745.821485437598,2855
745.708798768927,2777
745.596109792426,2821
745.483418508545,2752
745.370724917732,2752
745.258029020438,2740
745.145330817111,2700
745.032630308202,2693
744.919927494158,2727
744.807222375431,2666
744.694514952469,2695
744.581805225722,2627
744.469093195639,2589
744.356378862669,2612
744.243662227262,2586
744.130943289867,2521
744.018222050935,2562
743.905498510913,2592
743.792772670252,2521
743.680044529401,2474
743.567314088809,2501
743.454581348926,2537
743.341846310201,2460
743.229108973084,2428
743.116369338024,2425
743.00362740547,2397
742.890883175872,2386
742.77813664968,2367
742.665387827341,2361
742.552636709308,2315
742.439883296027,2384
742.327127587949,2351
742.214369585524,2279
742.1016092892,2274
741.988846699427,2221
741.876081816655,2276
741.763314641333,2259
741.65054517391,2187
741.537773414836,2244
741.42499936456,2204
741.312223023531,2212
741.199444392199,2149
741.086663471014,2142
740.973880260425,2111
740.861094760881,2132
740.748306972831,2082
740.635516896725,2080
740.522724533013,2053
740.409929882143,2049
740.297132944566,2067
740.18433372073,2014
740.071532211086,2028
739.958728416082,2025
739.845922336168,1994
739.733113971792,1963
739.620303323406,1956
739.507490391458,1964
739.394675176397,2006
739.281857678674,1935
739.169037898736,1947
