#Wave,#Intensity
831.870847258128,1604
831.760071018836,1653
831.649292125671,1613
831.538510579079,1658
831.427726379512,1686
831.316939527418,1685
831.206150023246,1664
831.095357867447,1700
830.98456306047,1705
830.873765602764,1716
830.762965494778,1746
830.652162736962,1732
830.541357329765,1721
830.430549273637,1748
830.319738569027,1756
830.208925216384,1776
830.098109216158,1778
829.987290568799,1798
829.876469274755,1810
829.765645334476,1864
829.654818748412,1813
829.543989517013,1847
829.433157640726,1838
829.322323120002,1809
829.21148595529,1871
829.100646147039,1889
828.9898036957,1918
828.878958601721,1895
828.768110865552,1907
828.657260487642,1937
828.546407468441,1935
828.435551808398,1941
828.324693507962,2005
828.213832567583,2018
828.10296898771,2041
827.992102768793,2038
827.881233911281,2025
827.770362415624,2029
827.65948828227,2028
827.54861151167,2008
827.437732104272,2082
827.326850060527,2068
827.215965380883,2076
827.10507806579,2072
826.994188115697,2143
826.883295531054,2160
826.772400312311,2114
826.661502459915,2078
826.550601974318,2157
826.439698855968,2196
826.328793105315,2146
826.217884722808,2182
826.106973708897,2223
825.996060064031,2250
825.885143788659,2267
825.774224883231,2232
825.663303348197,2260
825.552379184005,2265
825.441452391105,2297
825.330522969946,2293
825.219590920979,2331
825.108656244651,2376
824.997718941414,2362
824.886779011715,2364
824.775836456005,2371
824.664891274733,2433
824.553943468348,2390
824.4429930373,2460
824.332039982039,2415
824.221084303012,2433
824.110126000671,2472
823.999165075464,2509
823.888201527841,2542
823.777235358251,2514
823.666266567144,2483
823.555295154969,2537
823.444321122175,2533
823.333344469212,2594
823.222365196529,2602
823.111383304576,2594
823.000398793802,2635
822.889411664656,2637
822.778421917588,2710
822.667429553048,2668
822.556434571484,2775
822.445436973347,2730
822.334436759085,2762
822.223433929148,2839
822.112428483985,2798
822.001420424046,2818
821.89040974978,2811
821.779396461636,2773
821.668380560065,2842
821.557362045515,2834
821.446340918435,2851
821.335317179276,2912
821.224290828487,2906
821.113261866516,2957
821.002230293814,3029
820.89119611083,2999
820.780159318013,3034
820.669119915813,3025
820.558077904679,3053
820.44703328506,3100
820.335986057406,3085
820.224936222167,3111
820.113883779791,3208
820.002828730728,3207
819.891771075427,3187
819.780710814339,3238
819.669647947912,3255
819.558582476596,3248
819.447514400839,3257
819.336443721093,3342
819.225370437805,3340
819.114294551426,3302
819.003216062404,3374
818.89213497119,3366
818.781051278232,3374
818.669964983981,3463
818.558876088884,3474
818.447784593393,3489
818.336690497955,3454
818.225593803022,3551
818.114494509041,3559
818.003392616463,3592
817.892288125737,3651
817.781181037312,3712
817.670071351638,3673
817.558959069164,3764
817.447844190339,3753
817.336726715613,3773
817.225606645436,3757
817.114483980256,3808
817.003358720524,3789
816.892230866688,3826
816.781100419198,3867
816.669967378503,3902
816.558831745053,3920
816.447693519298,3998
816.336552701685,4024
816.225409292666,4026
816.11426329269,4018
816.003114702205,4125
815.891963521661,4126
815.780809751508,4114
815.669653392195,4134
815.558494444172,4196
815.447332907887,4216
815.336168783791,4264
815.225002072332,4297
815.113832773961,4353
815.002660889125,4270
814.891486418276,4364
814.780309361862,4414
814.669129720333,4481
814.557947494138,4480
814.446762683727,4487
814.335575289549,4477
814.224385312052,4542
814.113192751688,4551
814.001997608905,4564
813.890799884152,4677
813.77959957788,4666
813.668396690536,4659
813.557191222572,4799
813.445983174436,4791
813.334772546578,4818
