
START TIME : 2023-12-28 19:32:36
STEP-03 : [SolarCell-IV]

area=0.05800000
temperature=25.000
factor_alpha=0.000000
factor_beta=0.000000
factor_gama=0.000000
irradnce=100.000
TIME,V(V),I(mA),J(mA/cm²),R(ohm),P(mW),Isc(mA),Jsc(mA/cm²),Voc(V),Pmax(mW),Vpmax(V),Ipmax(mA),FF(%),Etac(%)
5.998174260e+00,+8.500000E-001,+1.186003E+000,+2.044833E+001,+7.166929E+002,+1.008103E+000,,,,,,,,
6.061301680e+00,+8.600000E-001,+1.173281E+000,+2.022898E+001,+7.329872E+002,+1.009022E+000,,,,,,,,
6.124449380e+00,+8.700000E-001,+1.159443E+000,+1.999040E+001,+7.503600E+002,+1.008716E+000,,,,,,,,
6.187557760e+00,+8.800000E-001,+1.143964E+000,+1.972352E+001,+7.692550E+002,+1.006688E+000,,,,,,,,
6.250690980e+00,+8.900000E-001,+1.126404E+000,+1.942075E+001,+7.901253E+002,+1.002499E+000,,,,,,,,
6.313818160e+00,+9.000000E-001,+1.106000E+000,+1.906896E+001,+8.137435E+002,+9.953996E-001,,,,,,,,
6.376934340e+00,+9.100000E-001,+1.081544E+000,+1.864731E+001,+8.413898E+002,+9.842049E-001,,,,,,,,
6.440059660e+00,+9.200000E-001,+1.053724E+000,+1.816766E+001,+8.730936E+002,+9.694264E-001,,,,,,,,
6.503199880e+00,+9.300000E-001,+1.022078E+000,+1.762204E+001,+9.099107E+002,+9.505328E-001,,,,,,,,
6.566331480e+00,+9.400000E-001,+9.845131E-001,+1.697436E+001,+9.547867E+002,+9.254423E-001,,,,,,,,
6.629457900e+00,+9.500000E-001,+9.412200E-001,+1.622793E+001,+1.009328E+003,+8.941590E-001,,,,,,,,
6.692595440e+00,+9.600000E-001,+8.913428E-001,+1.536798E+001,+1.077027E+003,+8.556890E-001,,,,,,,,
6.755726180e+00,+9.700000E-001,+8.328310E-001,+1.435915E+001,+1.164702E+003,+8.078460E-001,,,,,,,,
6.818856260e+00,+9.800000E-001,+7.641573E-001,+1.317513E+001,+1.282459E+003,+7.488741E-001,,,,,,,,
6.882000460e+00,+9.900000E-001,+6.843511E-001,+1.179916E+001,+1.446626E+003,+6.775076E-001,,,,,,,,
6.945153840e+00,+1.000000E+000,+5.914529E-001,+1.019746E+001,+1.690752E+003,+5.914529E-001,,,,,,,,
7.008283580e+00,+1.010000E+000,+4.828673E-001,+8.325299E+000,+2.091672E+003,+4.876960E-001,,,,,,,,
7.071416940e+00,+1.020000E+000,+3.578893E-001,+6.170505E+000,+2.850043E+003,+3.650471E-001,,,,,,,,
7.134547660e+00,+1.030000E+000,+2.144323E-001,+3.697108E+000,+4.803381E+003,+2.208652E-001,,,,,,,,
7.197707360e+00,+1.040000E+000,+4.981431E-002,+8.588675E-001,+2.087753E+004,+5.180689E-002,,,,,,,,
7.260807240e+00,+1.050000E+000,-1.362924E-001,-2.349868E+000,-7.704027E+003,-1.431070E-001,,,,,,,,
7.323931440e+00,+1.060000E+000,-3.460096E-001,-5.965684E+000,-3.063498E+003,-3.667702E-001,,,,,,,,
7.387068020e+00,+1.070000E+000,-5.803269E-001,-1.000564E+001,-1.843788E+003,-6.209498E-001,,,,,,,,
7.450193180e+00,+1.080000E+000,-8.400007E-001,-1.448277E+001,-1.285713E+003,-9.072007E-001,,,,,,,,
7.513324620e+00,+1.090000E+000,-1.126738E+000,-1.942651E+001,-9.673945E+002,-1.228144E+000,,,,,,,,
7.576456420e+00,+1.100000E+000,-1.438837E+000,-2.480754E+001,-7.645063E+002,-1.582721E+000,,,,,,,,
7.639590040e+00,+1.110000E+000,-1.779120E+000,-3.067448E+001,-6.239041E+002,-1.974823E+000,,,,,,,,
7.702729400e+00,+1.120000E+000,-2.146708E+000,-3.701220E+001,-5.217292E+002,-2.404313E+000,,,,,,,,
7.765863280e+00,+1.130000E+000,-2.539945E+000,-4.379216E+001,-4.448915E+002,-2.870138E+000,,,,,,,,
7.829009940e+00,+1.140000E+000,-2.961114E+000,-5.105369E+001,-3.849903E+002,-3.375670E+000,,,,,,,,
7.892137280e+00,+1.150000E+000,-3.409063E+000,-5.877694E+001,-3.373361E+002,-3.920422E+000,,,,,,,,
7.955270820e+00,+1.160000E+000,-3.882489E+000,-6.693947E+001,-2.987774E+002,-4.503688E+000,,,,,,,,
8.018408640e+00,+1.170000E+000,-4.382468E+000,-7.555980E+001,-2.669728E+002,-5.127488E+000,,,,,,,,
8.081551180e+00,+1.180000E+000,-4.907770E+000,-8.461672E+001,-2.404351E+002,-5.791168E+000,,,,,,,,
8.144703660e+00,+1.190000E+000,-5.457462E+000,-9.409417E+001,-2.180501E+002,-6.494380E+000,,,,,,,,
8.207845220e+00,+1.200000E+000,-6.031457E+000,-1.039906E+002,-1.989569E+002,-7.237749E+000,,,,,,,,
,,,,,,+1.339190E+000,+2.308949E+001,+1.042677E+000,+1.009022E+000,+8.600000E-001,+1.173281E+000,72.261762,17.396925

