Time(min),Time(h),Normalized PCE
4456,74.26667,0.50958
4457,74.28333,0.50849
4458,74.3,0.50958
4459,74.31667,0.51292
4460,74.33333,0.50767
4461,74.35,0.51132
4462,74.36667,0.51254
4463,74.38333,0.51329
4464,74.4,0.50922
4465,74.41667,0.50791
4466,74.43333,0.51224
4467,74.45,0.50868
4468,74.46667,0.50743
4469,74.48333,0.50776
4470,74.5,0.50474
4471,74.51667,0.50937
4472,74.53333,0.51073
4473,74.55,0.50743
4474,74.56667,0.50868
4475,74.58333,0.50671
4476,74.6,0.51167
4477,74.61667,0.50998
4478,74.63333,0.50868
4479,74.65,0.50116
4480,74.66667,0.50942
4481,74.68333,0.50671
4482,74.7,0.50983
4483,74.71667,0.50329
4484,74.73333,0.50743
4485,74.75,0.51167
4486,74.76667,0.50983
4487,74.78333,0.50474
4488,74.8,0.51396
4489,74.81667,0.50671
4490,74.83333,0.50908
4491,74.85,0.5109
4492,74.86667,0.51173
4493,74.88333,0.50833
4494,74.9,0.51014
4495,74.91667,0.5072
4496,74.93333,0.51073
4497,74.95,0.51132
4498,74.96667,0.51224
4499,74.98333,0.50646
4500,75,0.51073
4501,75.01667,0.50942
4502,75.03333,0.50868
4503,75.05,0.50849
4504,75.06667,0.51075
4505,75.08333,0.50917
4506,75.1,0.50809
4507,75.11667,0.51142
4508,75.13333,0.50992
4509,75.15,0.50735
4510,75.16667,0.51367
4511,75.18333,0.50992
4512,75.2,0.50809
4513,75.21667,0.50883
4514,75.23333,0.50364
4515,75.25,0.51075
4516,75.26667,0.50809
4517,75.28333,0.50691
4518,75.3,0.51067
4519,75.31667,0.51167
4520,75.33333,0.50912
4521,75.35,0.51067
4522,75.36667,0.5065
4523,75.38333,0.50992
4524,75.4,0.50992
4525,75.41667,0.50883
4526,75.43333,0.50856
4527,75.45,0.50847
4528,75.46667,0.50861
4529,75.48333,0.50758
4530,75.5,0.50794
4531,75.51667,0.51073
4532,75.53333,0.50794
4533,75.55,0.50771
4534,75.56667,0.50608
4535,75.58333,0.50846
4536,75.6,0.50817
4537,75.61667,0.50646
4538,75.63333,0.50942
4539,75.65,0.51015
4540,75.66667,0.50771
4541,75.68333,0.50983
4542,75.7,0.50895
4543,75.71667,0.50908
4544,75.73333,0.50983
4545,75.75,0.51343
4546,75.76667,0.5072
4547,75.78333,0.50544
4548,75.8,0.51167
4549,75.81667,0.51075
4550,75.83333,0.50917
4551,75.85,0.50958
4552,75.86667,0.50917
4553,75.88333,0.51367
4554,75.9,0.50992
4555,75.91667,0.50958
4556,75.93333,0.50939
4557,75.95,0.50992
4558,75.96667,0.50842
4559,75.98333,0.50787
4560,76,0.50809
4561,76.01667,0.50765
4562,76.03333,0.50912
4563,76.05,0.50435
4564,76.06667,0.50883
4565,76.08333,0.51106
4566,76.1,0.50883
4567,76.11667,0.51032
4568,76.13333,0.51067
4569,76.15,0.51292
4570,76.16667,0.51106
4571,76.18333,0.50735
4572,76.2,0.513
4573,76.21667,0.50942
4574,76.23333,0.50794
4575,76.25,0.51224
4576,76.26667,0.50922
4577,76.28333,0.5082
4578,76.3,0.51224
4579,76.31667,0.5072
4580,76.33333,0.50646
4581,76.35,0.50573
4582,76.36667,0.51224
4583,76.38333,0.51057
4584,76.4,0.50785
4585,76.41667,0.50743
4586,76.43333,0.50895
4587,76.45,0.50942
4588,76.46667,0.51044
4589,76.48333,0.50474
4590,76.5,0.50868
4591,76.51667,0.50458
4592,76.53333,0.50908
4593,76.55,0.51015
4594,76.56667,0.50573
4595,76.58333,0.50998
4596,76.6,0.50745
4597,76.61667,0.51319
4598,76.63333,0.5109
4599,76.65,0.50702
4600,76.66667,0.50992
4601,76.68333,0.50787
4602,76.7,0.50924
4603,76.71667,0.50942
4604,76.73333,0.5066
4605,76.75,0.50958
4606,76.76667,0.51242
4607,76.78333,0.50776
4608,76.8,0.51318
4609,76.81667,0.51067
4610,76.83333,0.50849
4611,76.85,0.50702
4612,76.86667,0.51228
4613,76.88333,0.50702
4614,76.9,0.51032
4615,76.91667,0.51228
4616,76.93333,0.50842
4617,76.95,0.50917
4618,76.96667,0.50842
4619,76.98333,0.50939
4620,77,0.50992
4621,77.01667,0.50992
4622,77.03333,0.51106
4623,77.05,0.50992
4624,77.06667,0.50917
4625,77.08333,0.50809
4626,77.1,0.51228
4627,77.11667,0.51163
4628,77.13333,0.51044
4629,77.15,0.51014
4630,77.16667,0.51089
4631,77.18333,0.5072
4632,77.2,0.50937
4633,77.21667,0.50963
4634,77.23333,0.50833
4635,77.25,0.50868
4636,77.26667,0.50833
4637,77.28333,0.50908
4638,77.3,0.50868
4639,77.31667,0.51057
4640,77.33333,0.50942
4641,77.35,0.50983
4642,77.36667,0.50908
4643,77.38333,0.50922
4644,77.4,0.50743
4645,77.41667,0.51224
4646,77.43333,0.51156
4647,77.45,0.50983
4648,77.46667,0.5097
4649,77.48333,0.50983
4650,77.5,0.51073
4651,77.51667,0.51281
4652,77.53333,0.50922
4653,77.55,0.50817
4654,77.56667,0.50809
4655,77.58333,0.50883
4656,77.6,0.5101
4657,77.61667,0.50883
4658,77.63333,0.50992
4659,77.65,0.50809
4660,77.66667,0.50809
4661,77.68333,0.51292
4662,77.7,0.51142
4663,77.71667,0.50922
4664,77.73333,0.51015
4665,77.75,0.51015
4666,77.76667,0.50809
4667,77.78333,0.50958
4668,77.8,0.50574
4669,77.81667,0.50842
4670,77.83333,0.51032
4671,77.85,0.50883
4672,77.86667,0.5118
4673,77.88333,0.50996
4674,77.9,0.50555
4675,77.91667,0.50629
4676,77.93333,0.5066
4677,77.95,0.50809
4678,77.96667,0.51
4679,77.98333,0.50471
4680,78,0.50992
4681,78.01667,0.50809
4682,78.03333,0.50992
4683,78.05,0.51075
4684,78.06667,0.50917
4685,78.08333,0.51152
4686,78.1,0.50574
4687,78.11667,0.50629
4688,78.13333,0.50958
4689,78.15,0.50574
4690,78.16667,0.50646
4691,78.18333,0.51228
4692,78.2,0.50767
4693,78.21667,0.50691
4694,78.23333,0.51465
4695,78.25,0.50257
4696,78.26667,0.50833
4697,78.28333,0.50895
4698,78.3,0.51149
4699,78.31667,0.50708
4700,78.33333,0.50895
4701,78.35,0.51073
4702,78.36667,0.50846
4703,78.38333,0.5097
4704,78.4,0.50187
4705,78.41667,0.50671
4706,78.43333,0.51044
4707,78.45,0.50758
4708,78.46667,0.50998
4709,78.48333,0.51119
4710,78.5,0.50817
4711,78.51667,0.513
4712,78.53333,0.50546
4713,78.55,0.51073
4714,78.56667,0.50451
4715,78.58333,0.51233
4716,78.6,0.51044
4717,78.61667,0.51036
4718,78.63333,0.50908
4719,78.65,0.50771
4720,78.66667,0.50465
4721,78.68333,0.50743
4722,78.7,0.50758
4723,78.71667,0.51057
4724,78.73333,0.51015
4725,78.75,0.50512
4726,78.76667,0.51163
4727,78.78333,0.50616
4728,78.8,0.50555
4729,78.81667,0.50917
4730,78.83333,0.50842
4731,78.85,0.50363
4732,78.86667,0.50646
4733,78.88333,0.50992
4734,78.9,0.50863
4735,78.91667,0.50958
4736,78.93333,0.50765
4737,78.95,0.51142
4738,78.96667,0.50847
4739,78.98333,0.51142
4740,79,0.50917
4741,79.01667,0.51167
4742,79.03333,0.50356
4743,79.05,0.50868
4744,79.06667,0.50743
4745,79.08333,0.50525
4746,79.1,0.50908
4747,79.11667,0.50671
4748,79.13333,0.50573
4749,79.15,0.50833
4750,79.16667,0.50794
4751,79.18333,0.50745
4752,79.2,0.5072
4753,79.21667,0.50833
4754,79.23333,0.50794
4755,79.25,0.50998
4756,79.26667,0.50474
4757,79.28333,0.5082
4758,79.3,0.5089
4759,79.31667,0.50922
4760,79.33333,0.5072
4761,79.35,0.50963
4762,79.36667,0.5097
4763,79.38333,0.51149
4764,79.4,0.51224
4765,79.41667,0.50908
4766,79.43333,0.51073
4767,79.45,0.50998
4768,79.46667,0.50942
4769,79.48333,0.51089
4770,79.5,0.50846
4771,79.51667,0.50922
4772,79.53333,0.5072
4773,79.55,0.50861
4774,79.56667,0.50743
4775,79.58333,0.50451
4776,79.6,0.50794
4777,79.61667,0.50817
4778,79.63333,0.50321
4779,79.65,0.51132
4780,79.66667,0.50702
4781,79.68333,0.51015
4782,79.7,0.50992
4783,79.71667,0.50847
4784,79.73333,0.50735
4785,79.75,0.50809
4786,79.76667,0.50903
4787,79.78333,0.50696
4788,79.8,0.51067
4789,79.81667,0.50809
4790,79.83333,0.51
4791,79.85,0.50809
4792,79.86667,0.51142
4793,79.88333,0.51
4794,79.9,0.50691
4795,79.91667,0.50574
4796,79.93333,0.5118
4797,79.95,0.50555
4798,79.96667,0.50629
4799,79.98333,0.51317
4800,80,0.50501
4801,80.01667,0.50555
4802,80.03333,0.50616
4803,80.05,0.50958
4804,80.06667,0.50767
4805,80.08333,0.50618
4806,80.1,0.50646
4807,80.11667,0.50573
4808,80.13333,0.50817
4809,80.15,0.50573
4810,80.16667,0.50745
4811,80.18333,0.50868
4812,80.2,0.5082
4813,80.21667,0.50998
4814,80.23333,0.50671
4815,80.25,0.50983
4816,80.26667,0.51073
4817,80.28333,0.51119
4818,80.3,0.51044
4819,80.31667,0.50771
4820,80.33333,0.51014
4821,80.35,0.5072
4822,80.36667,0.50895
4823,80.38333,0.50646
4824,80.4,0.5072
4825,80.41667,0.50794
4826,80.43333,0.51015
4827,80.45,0.51132
4828,80.46667,0.50908
4829,80.48333,0.5089
4830,80.5,0.50922
4831,80.51667,0.50937
4832,80.53333,0.50868
4833,80.55,0.50861
4834,80.56667,0.51015
4835,80.58333,0.51019
4836,80.6,0.51073
4837,80.61667,0.50833
4838,80.63333,0.50597
4839,80.65,0.50846
4840,80.66667,0.50833
4841,80.68333,0.50817
4842,80.7,0.50681
4843,80.71667,0.50745
4844,80.73333,0.51149
4845,80.75,0.50908
4846,80.76667,0.50787
4847,80.78333,0.51073
4848,80.8,0.50846
4849,80.81667,0.51152
4850,80.83333,0.50586
4851,80.85,0.51152
4852,80.86667,0.50787
4853,80.88333,0.50148
4854,80.9,0.50849
4855,80.91667,0.50646
4856,80.93333,0.50809
4857,80.95,0.50809
4858,80.96667,0.50356
4859,80.98333,0.50702
4860,81,0.50809
4861,81.01667,0.50776
4862,81.03333,0.50958
4863,81.05,0.50912
4864,81.06667,0.50917
4865,81.08333,0.51142
4866,81.1,0.50958
4867,81.11667,0.50847
4868,81.13333,0.50847
4869,81.15,0.50785
4870,81.16667,0.51194
4871,81.18333,0.50833
4872,81.2,0.50794
4873,81.21667,0.50942
4874,81.23333,0.50833
4875,81.25,0.51057
4876,81.26667,0.50743
4877,81.28333,0.5109
4878,81.3,0.50868
4879,81.31667,0.50794
4880,81.33333,0.5072
4881,81.35,0.50758
4882,81.36667,0.50525
4883,81.38333,0.51057
4884,81.4,0.50794
4885,81.41667,0.50838
4886,81.43333,0.50743
4887,81.45,0.50817
4888,81.46667,0.50794
4889,81.48333,0.5082
4890,81.5,0.50942
4891,81.51667,0.50743
4892,81.53333,0.50794
4893,81.55,0.50833
4894,81.56667,0.50743
4895,81.58333,0.5072
4896,81.6,0.50794
4897,81.61667,0.50787
4898,81.63333,0.50616
4899,81.65,0.50702
4900,81.66667,0.50842
4901,81.68333,0.51067
4902,81.7,0.51142
4903,81.71667,0.50646
4904,81.73333,0.50702
4905,81.75,0.50842
4906,81.76667,0.50428
4907,81.78333,0.50767
4908,81.8,0.51142
4909,81.81667,0.50809
4910,81.83333,0.50501
4911,81.85,0.5124
4912,81.86667,0.50409
4913,81.88333,0.50958
4914,81.9,0.50847
4915,81.91667,0.50809
4916,81.93333,0.50958
4917,81.95,0.50779
4918,81.96667,0.50735
4919,81.98333,0.50838
4920,82,0.50544
4921,82.01667,0.50691
4922,82.03333,0.50924
4923,82.05,0.50735
4924,82.06667,0.5118
4925,82.08333,0.50501
4926,82.1,0.5066
4927,82.11667,0.50402
4928,82.13333,0.51014
4929,82.15,0.51019
4930,82.16667,0.50794
4931,82.18333,0.50794
4932,82.2,0.50684
4933,82.21667,0.50771
4934,82.23333,0.50633
4935,82.25,0.50922
4936,82.26667,0.50474
4937,82.28333,0.51044
4938,82.3,0.50868
4939,82.31667,0.51224
4940,82.33333,0.50465
4941,82.35,0.50794
4942,82.36667,0.50868
4943,82.38333,0.50684
4944,82.4,0.50646
4945,82.41667,0.50908
4946,82.43333,0.50942
4947,82.45,0.51149
4948,82.46667,0.50451
4949,82.48333,0.50474
4950,82.5,0.50329
4951,82.51667,0.50908
4952,82.53333,0.50597
4953,82.55,0.50922
4954,82.56667,0.50758
4955,82.58333,0.50771
4956,82.6,0.50671
4957,82.61667,0.51149
4958,82.63333,0.5109
4959,82.65,0.50861
4960,82.66667,0.50573
4961,82.68333,0.50708
4962,82.7,0.51015
4963,82.71667,0.5072
4964,82.73333,0.50794
4965,82.75,0.50771
4966,82.76667,0.5077
4967,82.78333,0.5097
4968,82.8,0.5097
4969,82.81667,0.50942
4970,82.83333,0.51015
4971,82.85,0.50868
4972,82.86667,0.51073
4973,82.88333,0.51089
4974,82.9,0.50646
4975,82.91667,0.51119
4976,82.93333,0.50861
4977,82.95,0.50794
4978,82.96667,0.50983
4979,82.98333,0.50402
4980,83,0.50525
4981,83.01667,0.51075
4982,83.03333,0.50908
4983,83.05,0.51032
4984,83.06667,0.51057
4985,83.08333,0.5097
4986,83.1,0.50917
4987,83.11667,0.50809
4988,83.13333,0.50809
4989,83.15,0.50924
4990,83.16667,0.51032
4991,83.18333,0.51317
4992,83.2,0.50924
4993,83.21667,0.51106
4994,83.23333,0.50917
4995,83.25,0.50765
4996,83.26667,0.50849
4997,83.28333,0.50883
4998,83.3,0.50958
4999,83.31667,0.50702
5000,83.33333,0.5101
5001,83.35,0.50735
5002,83.36667,0.51086
5003,83.38333,0.50917
5004,83.4,0.50291
5005,83.41667,0.50428
5006,83.43333,0.50838
5007,83.45,0.50842
5008,83.46667,0.50863
5009,83.48333,0.50544
5010,83.5,0.50711
5011,83.51667,0.50691
5012,83.53333,0.50629
5013,83.55,0.50794
5014,83.56667,0.50573
5015,83.58333,0.50942
5016,83.6,0.50942
5017,83.61667,0.50846
5018,83.63333,0.50937
5019,83.65,0.50963
5020,83.66667,0.5097
5021,83.68333,0.50695
5022,83.7,0.50794
5023,83.71667,0.50922
5024,83.73333,0.50861
5025,83.75,0.50525
5026,83.76667,0.50794
5027,83.78333,0.50525
5028,83.8,0.5072
5029,83.81667,0.50535
5030,83.83333,0.50671
5031,83.85,0.50794
5032,83.86667,0.50908
5033,83.88333,0.50708
5034,83.9,0.50868
5035,83.91667,0.50794
5036,83.93333,0.50868
5037,83.95,0.51119
5038,83.96667,0.50671
5039,83.98333,0.50868
5040,84,0.51343
5041,84.01667,0.50597
5042,84.03333,0.50646
5043,84.05,0.50474
5044,84.06667,0.50691
5045,84.08333,0.50574
5046,84.1,0.50933
5047,84.11667,0.50958
5048,84.13333,0.50618
5049,84.15,0.51067
5050,84.16667,0.50847
5051,84.18333,0.50616
5052,84.2,0.50842
5053,84.21667,0.50779
5054,84.23333,0.50702
5055,84.25,0.50501
5056,84.26667,0.50939
5057,84.28333,0.50765
5058,84.3,0.51032
5059,84.31667,0.5001
5060,84.33333,0.50992
5061,84.35,0.50917
5062,84.36667,0.50574
5063,84.38333,0.50702
5064,84.4,0.50992
5065,84.41667,0.50691
5066,84.43333,0.50409
5067,84.45,0.50148
5068,84.46667,0.51142
5069,84.48333,0.50992
5070,84.5,0.50809
5071,84.51667,0.50992
5072,84.53333,0.5062
5073,84.55,0.50379
5074,84.56667,0.50868
5075,84.58333,0.50922
5076,84.6,0.50758
5077,84.61667,0.50908
5078,84.63333,0.50247
5079,84.65,0.50618
5080,84.66667,0.50771
5081,84.68333,0.50833
5082,84.7,0.5082
5083,84.71667,0.50451
5084,84.73333,0.50922
5085,84.75,0.51149
5086,84.76667,0.50525
5087,84.78333,0.5082
5088,84.8,0.50499
5089,84.81667,0.50474
5090,84.83333,0.50573
5091,84.85,0.5097
5092,84.86667,0.50922
5093,84.88333,0.50908
5094,84.9,0.50833
5095,84.91667,0.50942
5096,84.93333,0.50785
5097,84.95,0.50474
5098,84.96667,0.50708
5099,84.98333,0.50917
5100,85,0.50573
5101,85.01667,0.50691
5102,85.03333,0.50809
5103,85.05,0.50735
5104,85.06667,0.50629
5105,85.08333,0.50842
5106,85.1,0.50507
5107,85.11667,0.50842
5108,85.13333,0.50958
5109,85.15,0.50586
5110,85.16667,0.50765
5111,85.18333,0.50544
5112,85.2,0.50555
5113,85.21667,0.51067
5114,85.23333,0.50691
5115,85.25,0.50809
5116,85.26667,0.50291
5117,85.28333,0.50842
5118,85.3,0.50555
5119,85.31667,0.50767
5120,85.33333,0.50559
5121,85.35,0.50958
5122,85.36667,0.50586
5123,85.38333,0.50958
5124,85.4,0.50787
5125,85.41667,0.50671
5126,85.43333,0.50908
5127,85.45,0.5072
5128,85.46667,0.50785
5129,85.48333,0.5072
5130,85.5,0.50609
5131,85.51667,0.50597
5132,85.53333,0.50908
5133,85.55,0.50556
5134,85.56667,0.50259
5135,85.58333,0.50546
5136,85.6,0.50983
5137,85.61667,0.50708
5138,85.63333,0.50908
5139,85.65,0.5072
5140,85.66667,0.50596
5141,85.68333,0.50185
5142,85.7,0.50684
5143,85.71667,0.5072
5144,85.73333,0.50646
5145,85.75,0.50187
5146,85.76667,0.50833
5147,85.78333,0.51044
5148,85.8,0.50451
5149,85.81667,0.50609
5150,85.83333,0.50846
5151,85.85,0.50771
5152,85.86667,0.50758
5153,85.88333,0.50937
5154,85.9,0.50671
5155,85.91667,0.50758
5156,85.93333,0.50597
5157,85.95,0.50998
5158,85.96667,0.50922
5159,85.98333,0.50998
5160,86,0.5072
5161,86.01667,0.5082
5162,86.03333,0.50428
5163,86.05,0.5072
5164,86.06667,0.50883
5165,86.08333,0.49939
5166,86.1,0.50574
5167,86.11667,0.50776
5168,86.13333,0.50646
5169,86.15,0.50629
5170,86.16667,0.50863
5171,86.18333,0.50291
5172,86.2,0.50735
5173,86.21667,0.50501
5174,86.23333,0.50765
5175,86.25,0.51067
5176,86.26667,0.50616
5177,86.28333,0.50629
5178,86.3,0.50809
5179,86.31667,0.50776
5180,86.33333,0.50917
5181,86.35,0.50618
5182,86.36667,0.50428
5183,86.38333,0.50512
5184,86.4,0.5066
5185,86.41667,0.51152
5186,86.43333,0.50931
5187,86.45,0.51152
5188,86.46667,0.50482
5189,86.48333,0.50767
5190,86.5,0.50185
5191,86.51667,0.50794
5192,86.53333,0.51328
5193,86.55,0.50861
5194,86.56667,0.50695
5195,86.58333,0.50745
5196,86.6,0.50758
5197,86.61667,0.5072
5198,86.63333,0.50998
5199,86.65,0.50684
5200,86.66667,0.51132
5201,86.68333,0.50833
5202,86.7,0.50983
5203,86.71667,0.50794
5204,86.73333,0.5071
5205,86.75,0.50609
5206,86.76667,0.50646
5207,86.78333,0.50329
5208,86.8,0.50846
5209,86.81667,0.50758
5210,86.83333,0.50646
5211,86.85,0.50597
5212,86.86667,0.5072
5213,86.88333,0.50379
5214,86.9,0.50329
5215,86.91667,0.50809
5216,86.93333,0.50939
5217,86.95,0.50512
5218,86.96667,0.5066
5219,86.98333,0.50501
5220,87,0.5066
5221,87.01667,0.50863
5222,87.03333,0.51142
5223,87.05,0.50767
5224,87.06667,0.50809
5225,87.08333,0.50992
5226,87.1,0.50924
5227,87.11667,0.50586
5228,87.13333,0.51
5229,87.15,0.50691
5230,87.16667,0.50809
5231,87.18333,0.50629
5232,87.2,0.5066
5233,87.21667,0.50842
5234,87.23333,0.50635
5235,87.25,0.51149
5236,87.26667,0.50998
5237,87.28333,0.5072
5238,87.3,0.50771
5239,87.31667,0.50646
5240,87.33333,0.50045
5241,87.35,0.5072
5242,87.36667,0.50743
5243,87.38333,0.50922
5244,87.4,0.50998
5245,87.41667,0.5072
5246,87.43333,0.50745
5247,87.45,0.50785
5248,87.46667,0.50794
5249,87.48333,0.50671
5250,87.5,0.50185
5251,87.51667,0.50573
5252,87.53333,0.50257
5253,87.55,0.50998
5254,87.56667,0.50684
5255,87.58333,0.50758
5256,87.6,0.51057
5257,87.61667,0.50597
5258,87.63333,0.5062
5259,87.65,0.50794
5260,87.66667,0.5071
5261,87.68333,0.50646
5262,87.7,0.5109
5263,87.71667,0.50895
5264,87.73333,0.50794
5265,87.75,0.50708
5266,87.76667,0.50451
5267,87.78333,0.50646
5268,87.8,0.50684
5269,87.81667,0.50779
5270,87.83333,0.5066
5271,87.85,0.50555
5272,87.86667,0.50546
5273,87.88333,0.50187
5274,87.9,0.50809
5275,87.91667,0.50702
5276,87.93333,0.50618
5277,87.95,0.50482
5278,87.96667,0.50912
5279,87.98333,0.50776
5280,88,0.50747
5281,88.01667,0.50735
5282,88.03333,0.50291
5283,88.05,0.50883
5284,88.06667,0.50148
5285,88.08333,0.5001
5286,88.1,0.50842
5287,88.11667,0.50574
5288,88.13333,0.51015
5289,88.15,0.50842
5290,88.16667,0.50629
5291,88.18333,0.50555
5292,88.2,0.50555
5293,88.21667,0.50842
5294,88.23333,0.50507
5295,88.25,0.50917
5296,88.26667,0.50958
5297,88.28333,0.50544
5298,88.3,0.50702
5299,88.31667,0.50842
5300,88.33333,0.50574
5301,88.35,0.50541
5302,88.36667,0.50428
5303,88.38333,0.50629
5304,88.4,0.50809
5305,88.41667,0.50691
5306,88.43333,0.50809
5307,88.45,0.51
5308,88.46667,0.50501
5309,88.48333,0.50586
5310,88.5,0.50616
5311,88.51667,0.50586
5312,88.53333,0.50428
5313,88.55,0.50629
5314,88.56667,0.51142
5315,88.58333,0.50939
5316,88.6,0.50842
5317,88.61667,0.50735
5318,88.63333,0.50992
5319,88.65,0.50335
5320,88.66667,0.5046
5321,88.68333,0.50787
5322,88.7,0.50758
5323,88.71667,0.50743
5324,88.73333,0.50785
5325,88.75,0.50499
5326,88.76667,0.50942
5327,88.78333,0.50937
5328,88.8,0.50402
5329,88.81667,0.50695
5330,88.83333,0.50708
5331,88.85,0.50465
5332,88.86667,0.50695
5333,88.88333,0.5072
5334,88.9,0.50609
5335,88.91667,0.50632
5336,88.93333,0.50998
5337,88.95,0.50671
5338,88.96667,0.50695
5339,88.98333,0.50609
5340,89,0.50116
5341,89.01667,0.50895
5342,89.03333,0.50379
5343,89.05,0.50684
5344,89.06667,0.5071
5345,89.08333,0.50534
5346,89.1,0.50695
5347,89.11667,0.50883
5348,89.13333,0.50992
5349,89.15,0.50735
5350,89.16667,0.50698
5351,89.18333,0.50409
5352,89.2,0.50691
5353,89.21667,0.50501
5354,89.23333,0.50767
5355,89.25,0.50629
5356,89.26667,0.50356
5357,89.28333,0.50842
5358,89.3,0.50428
5359,89.31667,0.50586
5360,89.33333,0.50809
5361,89.35,0.50691
5362,89.36667,0.50735
5363,89.38333,0.50772
5364,89.4,0.50262
5365,89.41667,0.50616
5366,89.43333,0.50549
5367,89.45,0.50939
5368,89.46667,0.51
5369,89.48333,0.50917
5370,89.5,0.50691
5371,89.51667,0.50466
5372,89.53333,0.50863
5373,89.55,0.50702
5374,89.56667,0.50691
5375,89.58333,0.50559
5376,89.6,0.50335
5377,89.61667,0.50735
5378,89.63333,0.51075
5379,89.65,0.50842
5380,89.66667,0.50428
5381,89.68333,0.50772
5382,89.7,0.50409
5383,89.71667,0.50482
5384,89.73333,0.50735
5385,89.75,0.50767
5386,89.76667,0.50469
5387,89.78333,0.50895
5388,89.8,0.50385
5389,89.81667,0.50767
5390,89.83333,0.50942
5391,89.85,0.50684
5392,89.86667,0.50402
5393,89.88333,0.50771
5394,89.9,0.50684
5395,89.91667,0.50794
5396,89.93333,0.50868
5397,89.95,0.50708
5398,89.96667,0.50684
5399,89.98333,0.50525
5400,90,0.50794
5401,90.01667,0.5072
5402,90.03333,0.50998
5403,90.05,0.50646
5404,90.06667,0.50833
5405,90.08333,0.50596
5406,90.1,0.50671
5407,90.11667,0.50758
5408,90.13333,0.50632
5409,90.15,0.50908
5410,90.16667,0.50609
5411,90.18333,0.50684
5412,90.2,0.50833
5413,90.21667,0.50861
5414,90.23333,0.50379
5415,90.25,0.50573
5416,90.26667,0.50794
5417,90.28333,0.50116
5418,90.3,0.50232
5419,90.31667,0.50499
5420,90.33333,0.50556
5421,90.35,0.50632
5422,90.36667,0.50586
5423,90.38333,0.49939
5424,90.4,0.50691
5425,90.41667,0.50691
5426,90.43333,0.50541
5427,90.45,0.5109
5428,90.46667,0.50917
5429,90.48333,0.50428
5430,90.5,0.50555
5431,90.51667,0.50291
5432,90.53333,0.50574
5433,90.55,0.50842
5434,90.56667,0.50917
5435,90.58333,0.50992
5436,90.6,0.50767
5437,90.61667,0.5066
5438,90.63333,0.50629
5439,90.65,0.50849
5440,90.66667,0.5066
5441,90.68333,0.50586
5442,90.7,0.50335
5443,90.71667,0.50629
5444,90.73333,0.50787
5445,90.75,0.50356
5446,90.76667,0.50794
5447,90.78333,0.51014
5448,90.8,0.50573
5449,90.81667,0.5072
5450,90.83333,0.5046
5451,90.85,0.50846
5452,90.86667,0.50499
5453,90.88333,0.50232
5454,90.9,0.50329
5455,90.91667,0.50534
5456,90.93333,0.50609
5457,90.95,0.50695
5458,90.96667,0.50758
5459,90.98333,0.50379
5460,91,0.50041
5461,91.01667,0.50745
5462,91.03333,0.50868
5463,91.05,0.50379
5464,91.06667,0.50695
5465,91.08333,0.50758
5466,91.1,0.50556
5467,91.11667,0.50937
5468,91.13333,0.50922
5469,91.15,0.50922
5470,91.16667,0.50609
5471,91.18333,0.50556
5472,91.2,0.50609
5473,91.21667,0.50771
5474,91.23333,0.50771
5475,91.25,0.50451
5476,91.26667,0.50573
5477,91.28333,0.50257
5478,91.3,0.50185
5479,91.31667,0.50211
5480,91.33333,0.50917
5481,91.35,0.50809
5482,91.36667,0.50917
5483,91.38333,0.50992
5484,91.4,0.51067
5485,91.41667,0.50809
5486,91.43333,0.50809
5487,91.45,0.50586
5488,91.46667,0.50409
5489,91.48333,0.51
5490,91.5,0.50324
5491,91.51667,0.50291
5492,91.53333,0.50992
5493,91.55,0.50958
5494,91.56667,0.50586
5495,91.58333,0.50702
5496,91.6,0.50428
5497,91.61667,0.50883
5498,91.63333,0.50842
5499,91.65,0.50809
5500,91.66667,0.50512
5501,91.68333,0.5022
5502,91.7,0.50574
5503,91.71667,0.50555
5504,91.73333,0.50646
5505,91.75,0.50939
5506,91.76667,0.50555
5507,91.78333,0.50305
5508,91.8,0.50597
5509,91.81667,0.50451
5510,91.83333,0.50846
5511,91.85,0.50597
5512,91.86667,0.5072
5513,91.88333,0.50833
5514,91.9,0.50745
5515,91.91667,0.50937
5516,91.93333,0.50609
5517,91.95,0.50478
5518,91.96667,0.50922
5519,91.98333,0.50277
5520,92,0.50922
5521,92.01667,0.50597
5522,92.03333,0.50863
5523,92.05,0.5022
5524,92.06667,0.50356
5525,92.08333,0.50616
5526,92.1,0.50629
5527,92.11667,0.50501
5528,92.13333,0.51106
5529,92.15,0.50076
5530,92.16667,0.50586
5531,92.18333,0.50211
5532,92.2,0.50735
5533,92.21667,0.50787
5534,92.23333,0.50262
5535,92.25,0.50767
5536,92.26667,0.50437
5537,92.28333,0.50779
5538,92.3,0.50809
5539,92.31667,0.50391
5540,92.33333,0.50616
5541,92.35,0.50586
5542,92.36667,0.50691
5543,92.38333,0.50574
5544,92.4,0.50691
5545,92.41667,0.50702
5546,92.43333,0.50597
5547,92.45,0.50499
5548,92.46667,0.50758
5549,92.48333,0.50632
5550,92.5,0.50534
5551,92.51667,0.50758
5552,92.53333,0.50646
5553,92.55,0.50632
5554,92.56667,0.50277
5555,92.58333,0.50329
5556,92.6,0.50983
5557,92.61667,0.50257
5558,92.63333,0.50556
5559,92.65,0.50573
5560,92.66667,0.50573
5561,92.68333,0.50499
5562,92.7,0.50425
