Time(min),Time(h),Normalized PCE
7445,124.08333,0.59289
7446,124.1,0.59112
7447,124.11667,0.59387
7448,124.13333,0.5934
7449,124.15,0.59392
7450,124.16667,0.59438
7451,124.18333,0.59112
7452,124.2,0.59535
7453,124.21667,0.59387
7454,124.23333,0.59293
7455,124.25,0.59223
7456,124.26667,0.59112
7457,124.28333,0.59209
7458,124.3,0.59387
7459,124.31667,0.59584
7460,124.33333,0.59289
7461,124.35,0.59377
7462,124.36667,0.59387
7463,124.38333,0.59632
7464,124.4,0.59289
7465,124.41667,0.59401
7466,124.43333,0.59289
7467,124.45,0.59289
7468,124.46667,0.59387
7469,124.48333,0.59223
7470,124.5,0.59392
7471,124.51667,0.59584
7472,124.53333,0.59497
7473,124.55,0.59392
7474,124.56667,0.5934
7475,124.58333,0.59387
7476,124.6,0.59387
7477,124.61667,0.59223
7478,124.63333,0.59438
7479,124.65,0.59387
7480,124.66667,0.59584
7481,124.68333,0.59438
7482,124.7,0.59423
7483,124.71667,0.59293
7484,124.73333,0.59387
7485,124.75,0.59392
7486,124.76667,0.59387
7487,124.78333,0.59387
7488,124.8,0.59683
7489,124.81667,0.59413
7490,124.83333,0.59513
7491,124.85,0.59497
7492,124.86667,0.59665
7493,124.88333,0.59323
7494,124.9,0.59486
7495,124.91667,0.59387
7496,124.93333,0.59387
7497,124.95,0.5934
7498,124.96667,0.59312
7499,124.98333,0.59535
7500,125,0.59312
7501,125.01667,0.59535
7502,125.03333,0.59438
7503,125.05,0.59522
7504,125.06667,0.59486
7505,125.08333,0.59614
7506,125.1,0.59413
7507,125.11667,0.59486
7508,125.13333,0.59535
7509,125.15,0.59387
7510,125.16667,0.59323
7511,125.18333,0.59438
7512,125.2,0.59438
7513,125.21667,0.59486
7514,125.23333,0.59683
7515,125.25,0.59387
7516,125.26667,0.59387
7517,125.28333,0.59632
7518,125.3,0.59387
7519,125.31667,0.59486
7520,125.33333,0.59387
7521,125.35,0.59683
7522,125.36667,0.59781
7523,125.38333,0.59584
7524,125.4,0.59522
7525,125.41667,0.59486
7526,125.43333,0.59387
7527,125.45,0.59323
7528,125.46667,0.59721
7529,125.48333,0.59438
7530,125.5,0.59438
7531,125.51667,0.5934
7532,125.53333,0.59387
7533,125.55,0.59312
7534,125.56667,0.59632
7535,125.58333,0.59492
7536,125.6,0.59584
7537,125.61667,0.59387
7538,125.63333,0.59535
7539,125.65,0.59392
7540,125.66667,0.59289
7541,125.68333,0.59387
7542,125.7,0.59535
7543,125.71667,0.59413
7544,125.73333,0.59535
7545,125.75,0.59387
7546,125.76667,0.59486
7547,125.78333,0.59438
7548,125.8,0.59438
7549,125.81667,0.59212
7550,125.83333,0.59387
7551,125.85,0.59492
7552,125.86667,0.59492
7553,125.88333,0.59438
7554,125.9,0.59387
7555,125.91667,0.59387
7556,125.93333,0.59492
7557,125.95,0.59584
7558,125.96667,0.59492
7559,125.98333,0.59522
7560,126,0.59473
7561,126.01667,0.59423
7562,126.03333,0.59387
7563,126.05,0.59323
7564,126.06667,0.59289
7565,126.08333,0.59387
7566,126.1,0.59621
7567,126.11667,0.59621
7568,126.13333,0.59387
7569,126.15,0.59683
7570,126.16667,0.59689
7571,126.18333,0.59387
7572,126.2,0.59492
7573,126.21667,0.59218
7574,126.23333,0.59486
7575,126.25,0.59486
7576,126.26667,0.59438
7577,126.28333,0.59438
7578,126.3,0.59387
7579,126.31667,0.59486
7580,126.33333,0.59683
7581,126.35,0.59486
7582,126.36667,0.59323
7583,126.38333,0.59535
7584,126.4,0.59591
7585,126.41667,0.59423
7586,126.43333,0.59492
7587,126.45,0.59513
7588,126.46667,0.59591
7589,126.48333,0.59781
7590,126.5,0.59584
7591,126.51667,0.59438
7592,126.53333,0.59569
7593,126.55,0.59591
7594,126.56667,0.59584
7595,126.58333,0.59689
7596,126.6,0.59879
7597,126.61667,0.59486
7598,126.63333,0.59729
7599,126.65,0.59683
7600,126.66667,0.59721
7601,126.68333,0.59413
7602,126.7,0.59486
7603,126.71667,0.59781
7604,126.73333,0.59683
7605,126.75,0.59387
7606,126.76667,0.59305
7607,126.78333,0.59492
7608,126.8,0.59786
7609,126.81667,0.59486
7610,126.83333,0.59421
7611,126.85,0.59584
7612,126.86667,0.59438
7613,126.88333,0.59513
7614,126.9,0.59413
7615,126.91667,0.59683
7616,126.93333,0.59632
7617,126.95,0.59781
7618,126.96667,0.59584
7619,126.98333,0.59721
7620,127,0.59522
7621,127.01667,0.59591
7622,127.03333,0.59392
7623,127.05,0.59584
7624,127.06667,0.59497
7625,127.08333,0.59584
7626,127.1,0.59535
7627,127.11667,0.59584
7628,127.13333,0.59486
7629,127.15,0.59683
7630,127.16667,0.59614
7631,127.18333,0.59584
7632,127.2,0.59438
7633,127.21667,0.5932
7634,127.23333,0.59924
7635,127.25,0.59584
7636,127.26667,0.59522
7637,127.28333,0.59621
7638,127.3,0.59486
7639,127.31667,0.59683
7640,127.33333,0.59413
7641,127.35,0.59858
7642,127.36667,0.59621
7643,127.38333,0.59584
7644,127.4,0.59683
7645,127.41667,0.59401
7646,127.43333,0.59584
7647,127.45,0.59584
7648,127.46667,0.59584
7649,127.48333,0.59614
7650,127.5,0.59535
7651,127.51667,0.59522
7652,127.53333,0.59522
7653,127.55,0.59781
7654,127.56667,0.59621
7655,127.58333,0.59826
7656,127.6,0.5979
7657,127.61667,0.59632
7658,127.63333,0.59879
7659,127.65,0.59522
7660,127.66667,0.59665
7661,127.68333,0.59714
7662,127.7,0.59423
7663,127.71667,0.59621
7664,127.73333,0.59977
7665,127.75,0.59584
7666,127.76667,0.59721
7667,127.78333,0.59683
7668,127.8,0.59584
7669,127.81667,0.59729
7670,127.83333,0.59721
7671,127.85,0.59879
7672,127.86667,0.59721
7673,127.88333,0.59714
7674,127.9,0.59879
7675,127.91667,0.59621
7676,127.93333,0.59729
7677,127.95,0.59729
7678,127.96667,0.59729
7679,127.98333,0.59683
7680,128,0.59691
7681,128.01667,0.59522
7682,128.03333,0.59621
7683,128.05,0.59624
7684,128.06667,0.60076
7685,128.08333,0.59781
7686,128.1,0.59683
7687,128.11667,0.59522
7688,128.13333,0.59522
7689,128.15,0.59683
7690,128.16667,0.59614
7691,128.18333,0.59781
7692,128.2,0.59781
7693,128.21667,0.59729
7694,128.23333,0.59683
7695,128.25,0.59621
7696,128.26667,0.59683
7697,128.28333,0.59614
7698,128.3,0.59919
7699,128.31667,0.59729
7700,128.33333,0.59721
7701,128.35,0.59522
7702,128.36667,0.59729
7703,128.38333,0.59721
7704,128.4,0.59924
7705,128.41667,0.59714
7706,128.43333,0.59954
7707,128.45,0.59683
7708,128.46667,0.59879
7709,128.48333,0.59721
7710,128.5,0.59522
7711,128.51667,0.59683
7712,128.53333,0.59683
7713,128.55,0.59621
7714,128.56667,0.5982
7715,128.58333,0.59621
7716,128.6,0.59729
7717,128.61667,0.59714
7718,128.63333,0.59621
7719,128.65,0.59781
7720,128.66667,0.59721
7721,128.68333,0.59729
7722,128.7,0.59522
7723,128.71667,0.59513
7724,128.73333,0.59924
7725,128.75,0.59781
7726,128.76667,0.59683
7727,128.78333,0.59683
7728,128.8,0.59535
7729,128.81667,0.59632
7730,128.83333,0.59593
7731,128.85,0.59621
7732,128.86667,0.59614
7733,128.88333,0.59632
7734,128.9,0.59584
7735,128.91667,0.59522
7736,128.93333,0.59621
7737,128.95,0.59691
7738,128.96667,0.59729
7739,128.98333,0.59593
7740,129,0.59689
7741,129.01667,0.59621
7742,129.03333,0.59683
7743,129.05,0.59632
7744,129.06667,0.59781
7745,129.08333,0.59584
7746,129.1,0.59721
7747,129.11667,0.59584
7748,129.13333,0.59621
7749,129.15,0.59683
7750,129.16667,0.59721
7751,129.18333,0.59826
7752,129.2,0.59714
7753,129.21667,0.59879
7754,129.23333,0.5982
7755,129.25,0.59781
7756,129.26667,0.59683
7757,129.28333,0.59632
7758,129.3,0.59614
7759,129.31667,0.59781
7760,129.33333,0.59584
7761,129.35,0.59584
7762,129.36667,0.5982
7763,129.38333,0.59826
7764,129.4,0.59621
7765,129.41667,0.59729
7766,129.43333,0.59781
7767,129.45,0.59522
7768,129.46667,0.59714
7769,129.48333,0.59632
7770,129.5,0.59683
7771,129.51667,0.59535
7772,129.53333,0.59584
7773,129.55,0.59513
7774,129.56667,0.59879
7775,129.58333,0.59781
7776,129.6,0.59826
7777,129.61667,0.59683
7778,129.63333,0.59683
7779,129.65,0.59486
7780,129.66667,0.59621
7781,129.68333,0.59977
7782,129.7,0.59683
7783,129.71667,0.59522
7784,129.73333,0.59522
7785,129.75,0.59683
7786,129.76667,0.59919
7787,129.78333,0.59632
7788,129.8,0.59683
7789,129.81667,0.59781
7790,129.83333,0.59614
7791,129.85,0.59721
7792,129.86667,0.59621
7793,129.88333,0.59621
7794,129.9,0.59639
7795,129.91667,0.59977
7796,129.93333,0.59632
7797,129.95,0.59738
7798,129.96667,0.59738
7799,129.98333,0.59781
7800,130,0.59593
7801,130.01667,0.60035
7802,130.03333,0.59769
7803,130.05,0.59781
7804,130.06667,0.59621
7805,130.08333,0.59683
7806,130.1,0.59729
7807,130.11667,0.59632
7808,130.13333,0.60076
7809,130.15,0.59683
7810,130.16667,0.59683
7811,130.18333,0.59522
7812,130.2,0.59683
7813,130.21667,0.59639
7814,130.23333,0.59879
7815,130.25,0.59936
7816,130.26667,0.59769
7817,130.28333,0.5967
7818,130.3,0.59632
7819,130.31667,0.59522
7820,130.33333,0.5967
7821,130.35,0.59639
7822,130.36667,0.59497
7823,130.38333,0.59819
7824,130.4,0.59721
7825,130.41667,0.59569
7826,130.43333,0.59639
7827,130.45,0.59663
7828,130.46667,0.59624
7829,130.48333,0.5954
7830,130.5,0.5967
7831,130.51667,0.59769
7832,130.53333,0.59767
7833,130.55,0.59738
7834,130.56667,0.5954
7835,130.58333,0.5957
7836,130.6,0.59988
7837,130.61667,0.59469
7838,130.63333,0.5957
7839,130.65,0.59769
7840,130.66667,0.59586
7841,130.68333,0.59936
7842,130.7,0.59721
7843,130.71667,0.5954
7844,130.73333,0.59856
7845,130.75,0.59917
7846,130.76667,0.59566
7847,130.78333,0.59988
7848,130.8,0.59721
7849,130.81667,0.59663
7850,130.83333,0.5957
7851,130.85,0.59624
7852,130.86667,0.59819
7853,130.88333,0.5967
7854,130.9,0.5957
7855,130.91667,0.59936
7856,130.93333,0.59738
7857,130.95,0.59639
7858,130.96667,0.59988
7859,130.98333,0.59837
7860,131,0.59688
7861,131.01667,0.59837
7862,131.03333,0.5967
7863,131.05,0.59721
7864,131.06667,0.5967
7865,131.08333,0.59663
7866,131.1,0.5967
7867,131.11667,0.59624
7868,131.13333,0.5989
7869,131.15,0.59738
7870,131.16667,0.59837
7871,131.18333,0.59769
7872,131.2,0.59866
7873,131.21667,0.5967
7874,131.23333,0.59738
7875,131.25,0.59721
7876,131.26667,0.59738
7877,131.28333,0.59663
7878,131.3,0.59819
7879,131.31667,0.59639
7880,131.33333,0.59663
7881,131.35,0.59485
7882,131.36667,0.59936
7883,131.38333,0.59694
7884,131.4,0.59721
7885,131.41667,0.60035
7886,131.43333,0.59738
7887,131.45,0.59837
7888,131.46667,0.59917
7889,131.48333,0.59738
7890,131.5,0.59639
7891,131.51667,0.59936
7892,131.53333,0.59738
7893,131.55,0.59767
7894,131.56667,0.59738
7895,131.58333,0.59969
7896,131.6,0.59738
7897,131.61667,0.59663
7898,131.63333,0.59384
7899,131.65,0.59837
7900,131.66667,0.59769
7901,131.68333,0.59936
7902,131.7,0.5967
7903,131.71667,0.5987
7904,131.73333,0.59721
7905,131.75,0.59721
7906,131.76667,0.59856
7907,131.78333,0.59936
7908,131.8,0.59738
7909,131.81667,0.59424
7910,131.83333,0.5987
7911,131.85,0.59769
7912,131.86667,0.59936
7913,131.88333,0.59917
7914,131.9,0.59639
7915,131.91667,0.59792
7916,131.93333,0.59721
7917,131.95,0.59879
7918,131.96667,0.59469
7919,131.98333,0.59639
7920,132,0.59738
7921,132.01667,0.59639
7922,132.03333,0.59569
7923,132.05,0.59953
7924,132.06667,0.59936
7925,132.08333,0.5957
7926,132.1,0.59624
7927,132.11667,0.59624
7928,132.13333,0.59936
7929,132.15,0.59668
7930,132.16667,0.60035
7931,132.18333,0.59819
7932,132.2,0.59738
7933,132.21667,0.59738
7934,132.23333,0.59837
7935,132.25,0.59819
7936,132.26667,0.59526
7937,132.28333,0.59837
7938,132.3,0.59767
7939,132.31667,0.59639
7940,132.33333,0.59819
7941,132.35,0.5967
7942,132.36667,0.59738
7943,132.38333,0.59655
7944,132.4,0.59988
7945,132.41667,0.60035
7946,132.43333,0.59819
7947,132.45,0.59837
7948,132.46667,0.5987
7949,132.48333,0.60014
7950,132.5,0.59738
7951,132.51667,0.59837
7952,132.53333,0.60063
7953,132.55,0.59837
7954,132.56667,0.59988
7955,132.58333,0.59819
7956,132.6,0.59969
7957,132.61667,0.59936
7958,132.63333,0.59917
7959,132.65,0.59624
7960,132.66667,0.59624
7961,132.68333,0.60035
7962,132.7,0.59837
7963,132.71667,0.59721
7964,132.73333,0.59721
7965,132.75,0.59837
7966,132.76667,0.5976
7967,132.78333,0.5989
7968,132.8,0.59769
7969,132.81667,0.5987
7970,132.83333,0.59738
7971,132.85,0.59819
7972,132.86667,0.59769
7973,132.88333,0.59837
7974,132.9,0.59738
7975,132.91667,0.59969
7976,132.93333,0.59792
7977,132.95,0.5987
7978,132.96667,0.59936
7979,132.98333,0.59837
7980,133,0.59784
7981,133.01667,0.5987
7982,133.03333,0.60035
7983,133.05,0.59586
7984,133.06667,0.60233
7985,133.08333,0.59837
7986,133.1,0.59721
7987,133.11667,0.59936
7988,133.13333,0.5987
7989,133.15,0.59917
7990,133.16667,0.60112
7991,133.18333,0.59819
7992,133.2,0.59769
7993,133.21667,0.59837
7994,133.23333,0.59837
7995,133.25,0.60112
7996,133.26667,0.60069
7997,133.28333,0.59936
7998,133.3,0.59936
7999,133.31667,0.59837
8000,133.33333,0.59856
8001,133.35,0.59819
8002,133.36667,0.59958
8003,133.38333,0.60069
8004,133.4,0.59917
8005,133.41667,0.59819
8006,133.43333,0.59738
8007,133.45,0.59819
8008,133.46667,0.59936
8009,133.48333,0.59837
8010,133.5,0.59969
8011,133.51667,0.5989
8012,133.53333,0.59975
8013,133.55,0.59769
8014,133.56667,0.59988
8015,133.58333,0.60035
8016,133.6,0.59769
8017,133.61667,0.59769
8018,133.63333,0.60086
8019,133.65,0.59917
8020,133.66667,0.59819
8021,133.68333,0.59837
8022,133.7,0.59663
8023,133.71667,0.59485
8024,133.73333,0.59819
8025,133.75,0.60035
8026,133.76667,0.59936
8027,133.78333,0.59769
8028,133.8,0.59936
8029,133.81667,0.60134
8030,133.83333,0.5967
8031,133.85,0.59969
8032,133.86667,0.59819
8033,133.88333,0.59769
8034,133.9,0.59988
8035,133.91667,0.59936
8036,133.93333,0.5987
8037,133.95,0.59837
8038,133.96667,0.59837
8039,133.98333,0.59936
8040,134,0.60169
8041,134.01667,0.59936
8042,134.03333,0.59819
8043,134.05,0.59866
8044,134.06667,0.59917
8045,134.08333,0.60014
8046,134.1,0.60035
8047,134.11667,0.59856
8048,134.13333,0.60014
8049,134.15,0.6021
8050,134.16667,0.59953
8051,134.18333,0.59936
8052,134.2,0.59936
8053,134.21667,0.5987
8054,134.23333,0.59769
8055,134.25,0.5976
8056,134.26667,0.60069
8057,134.28333,0.59586
8058,134.3,0.59936
8059,134.31667,0.59917
8060,134.33333,0.59936
8061,134.35,0.59936
8062,134.36667,0.59936
8063,134.38333,0.60014
8064,134.4,0.59721
8065,134.41667,0.59988
8066,134.43333,0.59856
8067,134.45,0.5967
8068,134.46667,0.59917
8069,134.48333,0.60134
8070,134.5,0.59866
8071,134.51667,0.60134
8072,134.53333,0.59767
8073,134.55,0.5989
8074,134.56667,0.59969
8075,134.58333,0.59819
8076,134.6,0.59819
8077,134.61667,0.59819
8078,134.63333,0.60035
8079,134.65,0.60069
8080,134.66667,0.59917
8081,134.68333,0.59866
8082,134.7,0.59687
8083,134.71667,0.6021
8084,134.73333,0.59953
8085,134.75,0.59917
8086,134.76667,0.59819
8087,134.78333,0.59917
8088,134.8,0.59969
8089,134.81667,0.60014
8090,134.83333,0.59936
8091,134.85,0.59969
8092,134.86667,0.59837
8093,134.88333,0.59738
8094,134.9,0.59936
8095,134.91667,0.59953
8096,134.93333,0.59988
8097,134.95,0.60134
8098,134.96667,0.59837
8099,134.98333,0.5987
8100,135,0.60134
8101,135.01667,0.59988
8102,135.03333,0.60112
8103,135.05,0.59819
8104,135.06667,0.59788
8105,135.08333,0.59964
8106,135.1,0.59953
8107,135.11667,0.60134
8108,135.13333,0.60035
8109,135.15,0.59856
8110,135.16667,0.59856
8111,135.18333,0.59769
8112,135.2,0.60169
8113,135.21667,0.60014
8114,135.23333,0.59936
8115,135.25,0.5987
8116,135.26667,0.60014
8117,135.28333,0.60035
8118,135.3,0.60035
8119,135.31667,0.60035
8120,135.33333,0.59856
8121,135.35,0.60134
8122,135.36667,0.59936
8123,135.38333,0.60035
8124,135.4,0.59988
8125,135.41667,0.60086
8126,135.43333,0.59936
8127,135.45,0.60233
8128,135.46667,0.60169
8129,135.48333,0.59969
8130,135.5,0.60014
8131,135.51667,0.59917
8132,135.53333,0.59819
8133,135.55,0.60014
8134,135.56667,0.59866
8135,135.58333,0.60233
8136,135.6,0.60091
8137,135.61667,0.60014
8138,135.63333,0.60035
8139,135.65,0.5987
8140,135.66667,0.60134
8141,135.68333,0.59917
8142,135.7,0.59936
8143,135.71667,0.59738
8144,135.73333,0.60086
8145,135.75,0.60086
8146,135.76667,0.59917
8147,135.78333,0.6005
8148,135.8,0.59917
8149,135.81667,0.5989
8150,135.83333,0.5987
8151,135.85,0.59936
8152,135.86667,0.59917
8153,135.88333,0.59936
8154,135.9,0.59856
8155,135.91667,0.59866
8156,135.93333,0.59936
8157,135.95,0.59917
8158,135.96667,0.60035
8159,135.98333,0.59856
8160,136,0.5987
8161,136.01667,0.5987
8162,136.03333,0.59788
8163,136.05,0.59819
8164,136.06667,0.59936
8165,136.08333,0.59917
8166,136.1,0.5976
8167,136.11667,0.59953
8168,136.13333,0.5987
8169,136.15,0.59917
8170,136.16667,0.60134
8171,136.18333,0.59917
8172,136.2,0.59769
8173,136.21667,0.5989
8174,136.23333,0.59969
8175,136.25,0.59819
8176,136.26667,0.60035
8177,136.28333,0.59856
8178,136.3,0.60035
8179,136.31667,0.60112
8180,136.33333,0.59917
8181,136.35,0.5987
8182,136.36667,0.60063
8183,136.38333,0.60035
8184,136.4,0.59936
8185,136.41667,0.60243
8186,136.43333,0.59856
8187,136.45,0.60233
8188,136.46667,0.60035
8189,136.48333,0.59988
8190,136.5,0.60069
8191,136.51667,0.59936
8192,136.53333,0.60233
8193,136.55,0.59917
8194,136.56667,0.59917
8195,136.58333,0.59819
8196,136.6,0.60035
8197,136.61667,0.59819
8198,136.63333,0.59969
8199,136.65,0.60069
8200,136.66667,0.59819
8201,136.68333,0.5987
8202,136.7,0.59856
8203,136.71667,0.60112
8204,136.73333,0.60233
8205,136.75,0.59889
8206,136.76667,0.60035
8207,136.78333,0.6005
8208,136.8,0.60035
8209,136.81667,0.60069
8210,136.83333,0.60243
8211,136.85,0.59936
8212,136.86667,0.5976
8213,136.88333,0.6021
8214,136.9,0.60035
8215,136.91667,0.60035
8216,136.93333,0.6021
8217,136.95,0.60169
8218,136.96667,0.60063
8219,136.98333,0.60035
8220,137,0.60134
8221,137.01667,0.60269
8222,137.03333,0.60069
8223,137.05,0.60332
8224,137.06667,0.59788
8225,137.08333,0.60134
8226,137.1,0.60014
8227,137.11667,0.59964
8228,137.13333,0.60161
8229,137.15,0.60112
8230,137.16667,0.6043
8231,137.18333,0.60134
8232,137.2,0.60112
8233,137.21667,0.60091
8234,137.23333,0.60035
8235,137.25,0.60035
8236,137.26667,0.60134
8237,137.28333,0.60261
8238,137.3,0.60134
8239,137.31667,0.60112
8240,137.33333,0.60269
8241,137.35,0.60233
8242,137.36667,0.59917
8243,137.38333,0.60169
8244,137.4,0.60014
8245,137.41667,0.59969
8246,137.43333,0.60134
8247,137.45,0.60035
8248,137.46667,0.59969
8249,137.48333,0.59788
8250,137.5,0.60146
8251,137.51667,0.60035
8252,137.53333,0.60233
8253,137.55,0.60243
8254,137.56667,0.60035
8255,137.58333,0.59975
8256,137.6,0.59969
8257,137.61667,0.60063
8258,137.63333,0.60063
8259,137.65,0.60069
8260,137.66667,0.60332
8261,137.68333,0.60112
8262,137.7,0.60308
8263,137.71667,0.60332
8264,137.73333,0.60183
8265,137.75,0.60183
8266,137.76667,0.6043
8267,137.78333,0.59964
8268,137.8,0.6043
8269,137.81667,0.60369
8270,137.83333,0.6021
8271,137.85,0.60035
8272,137.86667,0.60014
8273,137.88333,0.60091
8274,137.9,0.60169
8275,137.91667,0.5987
8276,137.93333,0.60134
8277,137.95,0.60183
8278,137.96667,0.60369
8279,137.98333,0.60233
8280,138,0.60233
8281,138.01667,0.60269
8282,138.03333,0.60406
8283,138.05,0.60091
8284,138.06667,0.60332
8285,138.08333,0.60134
8286,138.1,0.6021
8287,138.11667,0.60146
8288,138.13333,0.60112
8289,138.15,0.60332
8290,138.16667,0.6034
8291,138.18333,0.60091
8292,138.2,0.60112
8293,138.21667,0.59969
8294,138.23333,0.60269
8295,138.25,0.60233
8296,138.26667,0.60183
8297,138.28333,0.60233
8298,138.3,0.60269
8299,138.31667,0.60332
8300,138.33333,0.60169
8301,138.35,0.60169
8302,138.36667,0.60369
8303,138.38333,0.60169
8304,138.4,0.60406
8305,138.41667,0.60233
8306,138.43333,0.60503
8307,138.45,0.60059
8308,138.46667,0.6021
8309,138.48333,0.6043
8310,138.5,0.60406
8311,138.51667,0.6043
8312,138.53333,0.60169
8313,138.55,0.60112
8314,138.56667,0.60233
8315,138.58333,0.60332
8316,138.6,0.60332
8317,138.61667,0.6005
8318,138.63333,0.60233
8319,138.65,0.60169
8320,138.66667,0.60069
8321,138.68333,0.60436
8322,138.7,0.6021
8323,138.71667,0.60233
8324,138.73333,0.60134
8325,138.75,0.60529
8326,138.76667,0.60183
8327,138.78333,0.60308
8328,138.8,0.60529
8329,138.81667,0.60529
8330,138.83333,0.60069
8331,138.85,0.60332
8332,138.86667,0.6043
8333,138.88333,0.60183
8334,138.9,0.60332
8335,138.91667,0.60332
8336,138.93333,0.60134
8337,138.95,0.60533
8338,138.96667,0.6043
8339,138.98333,0.60243
8340,139,0.60233
8341,139.01667,0.60243
8342,139.03333,0.60166
8343,139.05,0.60169
8344,139.06667,0.6043
8345,139.08333,0.60269
8346,139.1,0.60332
8347,139.11667,0.60134
8348,139.13333,0.60529
8349,139.15,0.60293
8350,139.16667,0.60369
8351,139.18333,0.60332
8352,139.2,0.60332
8353,139.21667,0.60369
8354,139.23333,0.60436
8355,139.25,0.6043
8356,139.26667,0.60503
8357,139.28333,0.60628
8358,139.3,0.60308
8359,139.31667,0.60169
8360,139.33333,0.60529
8361,139.35,0.60169
8362,139.36667,0.60332
8363,139.38333,0.60269
8364,139.4,0.60379
8365,139.41667,0.60233
8366,139.43333,0.60369
8367,139.45,0.6034
8368,139.46667,0.60243
8369,139.48333,0.60332
8370,139.5,0.60269
8371,139.51667,0.60269
8372,139.53333,0.60369
8373,139.55,0.60601
8374,139.56667,0.60332
8375,139.58333,0.60379
8376,139.6,0.60332
8377,139.61667,0.60233
8378,139.63333,0.6043
8379,139.65,0.60569
8380,139.66667,0.60332
8381,139.68333,0.60369
8382,139.7,0.6043
8383,139.71667,0.60575
8384,139.73333,0.60469
8385,139.75,0.60469
8386,139.76667,0.6043
8387,139.78333,0.60308
8388,139.8,0.6043
8389,139.81667,0.60332
8390,139.83333,0.60628
8391,139.85,0.60332
8392,139.86667,0.60332
8393,139.88333,0.6043
8394,139.9,0.60394
8395,139.91667,0.60569
8396,139.93333,0.60233
8397,139.95,0.60628
8398,139.96667,0.60529
8399,139.98333,0.60503
8400,140,0.60628
8401,140.01667,0.60308
8402,140.03333,0.60269
8403,140.05,0.60262
8404,140.06667,0.60477
8405,140.08333,0.60269
8406,140.1,0.60379
8407,140.11667,0.60503
8408,140.13333,0.60469
8409,140.15,0.60243
8410,140.16667,0.60369
8411,140.18333,0.60332
8412,140.2,0.60308
8413,140.21667,0.60293
8414,140.23333,0.60192
8415,140.25,0.60436
8416,140.26667,0.6043
8417,140.28333,0.60369
8418,140.3,0.60503
8419,140.31667,0.60503
8420,140.33333,0.60406
8421,140.35,0.6063
8422,140.36667,0.60469
8423,140.38333,0.60362
8424,140.4,0.60469
8425,140.41667,0.60529
8426,140.43333,0.60369
8427,140.45,0.60669
8428,140.46667,0.60628
8429,140.48333,0.60628
8430,140.5,0.6043
8431,140.51667,0.6043
8432,140.53333,0.60669
8433,140.55,0.60575
8434,140.56667,0.60269
8435,140.58333,0.60477
8436,140.6,0.6041
8437,140.61667,0.60628
8438,140.63333,0.60332
8439,140.65,0.60533
8440,140.66667,0.60317
8441,140.68333,0.60317
8442,140.7,0.60458
8443,140.71667,0.60332
8444,140.73333,0.6043
8445,140.75,0.60533
8446,140.76667,0.60272
8447,140.78333,0.60503
8448,140.8,0.60469
8449,140.81667,0.60217
8450,140.83333,0.60458
8451,140.85,0.60605
8452,140.86667,0.60371
8453,140.88333,0.60518
8454,140.9,0.6017
8455,140.91667,0.60371
8456,140.93333,0.60272
8457,140.95,0.60666
8458,140.96667,0.60217
8459,140.98333,0.60261
8460,141,0.60317
8461,141.01667,0.60371
8462,141.03333,0.6041
8463,141.05,0.60371
8464,141.06667,0.60615
8465,141.08333,0.60418
8466,141.1,0.60217
8467,141.11667,0.60272
8468,141.13333,0.6041
8469,141.15,0.60313
8470,141.16667,0.60371
8471,141.18333,0.60469
8472,141.2,0.60118
8473,141.21667,0.60362
8474,141.23333,0.60568
8475,141.25,0.60508
8476,141.26667,0.60272
8477,141.28333,0.60487
8478,141.3,0.60217
8479,141.31667,0.60272
8480,141.33333,0.60272
8481,141.35,0.60287
8482,141.36667,0.60371
8483,141.38333,0.6041
8484,141.4,0.60272
8485,141.41667,0.60416
8486,141.43333,0.60313
8487,141.45,0.60174
8488,141.46667,0.60174
8489,141.48333,0.60387
8490,141.5,0.6041
8491,141.51667,0.60216
8492,141.53333,0.60272
8493,141.55,0.60272
8494,141.56667,0.60371
8495,141.58333,0.60216
8496,141.6,0.6041
8497,141.61667,0.60217
8498,141.63333,0.60188
8499,141.65,0.60416
8500,141.66667,0.60272
8501,141.68333,0.60217
8502,141.7,0.60266
8503,141.71667,0.60287
8504,141.73333,0.60371
8505,141.75,0.60568
8506,141.76667,0.60132
8507,141.78333,0.60217
8508,141.8,0.60272
8509,141.81667,0.60272
8510,141.83333,0.60371
8511,141.85,0.60371
8512,141.86667,0.60371
8513,141.88333,0.60313
8514,141.9,0.60469
8515,141.91667,0.60317
8516,141.93333,0.60605
8517,141.95,0.60416
8518,141.96667,0.60568
8519,141.98333,0.60371
8520,142,0.60217
8521,142.01667,0.60313
8522,142.03333,0.60615
8523,142.05,0.6041
8524,142.06667,0.60317
8525,142.08333,0.60387
8526,142.1,0.60469
8527,142.11667,0.6041
8528,142.13333,0.60371
8529,142.15,0.60516
8530,142.16667,0.60615
8531,142.18333,0.60371
8532,142.2,0.60272
8533,142.21667,0.60174
8534,142.23333,0.60516
8535,142.25,0.60516
8536,142.26667,0.60516
8537,142.28333,0.60605
8538,142.3,0.60272
8539,142.31667,0.60317
8540,142.33333,0.60371
8541,142.35,0.60317
8542,142.36667,0.60217
8543,142.38333,0.60487
8544,142.4,0.60217
8545,142.41667,0.60313
8546,142.43333,0.6017
8547,142.45,0.60339
8548,142.46667,0.60469
8549,142.48333,0.60371
8550,142.5,0.60605
