-4.06578,1043.63
-4.06547,1385
-4.06515,1342.33
-4.06484,1299.66
-4.06453,1286.85
-4.06422,1274.05
-4.0639,1261.25
-4.06359,1248.45
-4.06328,1126.3
-4.06297,1004.16
-4.06265,882.014
-4.06234,759.869
-4.06203,927.885
-4.06172,1095.9
-4.0614,1263.92
-4.06109,1431.93
-4.06078,1256.32
-4.06047,1080.7
-4.06015,905.083
-4.05984,729.465
-4.05953,844.01
-4.05922,958.555
-4.0589,1073.1
-4.05859,1187.64
-4.05828,1101.64
-4.05796,1015.63
-4.05765,955.221
-4.05734,894.815
-4.05703,731.999
-4.05671,978.823
-4.0564,1225.65
-4.05609,1062.83
-4.05578,1169.78
-4.05546,1276.72
-4.05515,1358.06
-4.05484,1439.4
-4.05453,1264.72
-4.05421,1090.03
-4.0539,915.351
-4.05359,740.667
-4.05328,789.471
-4.05296,838.276
-4.05265,887.081
-4.05234,935.886
-4.05203,959.088
-4.05171,982.291
-4.0514,1005.49
-4.05109,1028.7
-4.05078,1081.23
-4.05046,1133.77
-4.05015,1186.31
-4.04984,1238.85
-4.04952,1154.84
-4.04921,1070.83
-4.0489,1191.64
-4.04859,1312.46
-4.04827,1478.61
-4.04796,1644.76
-4.04765,1699.96
-4.04734,1345.53
-4.04702,1080.7
-4.04671,815.874
-4.0464,866.812
-4.04609,917.751
-4.04577,952.688
-4.04546,987.624
-4.04515,1022.56
-4.04484,1057.5
-4.04452,1113.77
-4.04421,1170.04
-4.0439,1021.49
-4.04359,872.946
-4.04327,1223.65
-4.04296,1574.35
-4.04265,1703.16
-4.04234,1422.33
-4.04202,1265.25
-4.04171,1517.81
-4.0414,1514.34
-4.04108,1510.88
-4.04077,1515.94
-4.04046,1521.01
-4.04015,1321.26
-4.03983,1121.5
-4.03952,990.025
-4.03921,858.545
-4.0389,1179.38
-4.03858,1500.21
-4.03827,1643.96
-4.03796,1378.06
-4.03765,1342.59
-4.03733,1307.12
-4.03702,1122.3
-4.03671,937.486
-4.0364,957.488
-4.03608,977.49
-4.03577,952.554
-4.03546,927.618
-4.03515,1107.5
-4.03483,1287.39
-4.03452,1292.32
-4.03421,1297.26
-4.0339,1302.19
-4.03358,1307.12
-4.03327,1146.71
-4.03296,986.291
-4.03264,1030.7
-4.03233,1075.1
-4.03202,1196.31
-4.03171,1317.52
-4.03139,1097.37
-4.03108,877.213
-4.03077,863.879
-4.03046,850.544
-4.03014,1067.63
-4.02983,875.08
-4.02952,673.993
-4.02921,472.907
-4.02889,724.132
-4.02858,975.356
-4.02827,924.685
-4.02796,874.013
-4.02764,823.341
-4.02733,772.67
-4.02702,1020.69
-4.02671,1268.72
-4.02639,1311.92
-4.02608,1355.13
-4.02577,1317.52
-4.02546,1279.92
-4.02514,1242.32
-4.02483,1204.71
-4.02452,1239.65
-4.0242,1274.59
-4.02389,1309.52
-4.02358,1344.46
-4.02327,1322.86
-4.02295,1301.26
-4.02264,1279.65
-4.02233,1258.05
-4.02202,1236.45
-4.0217,1214.85
-4.02139,1193.24
-4.02108,1171.64
-4.02077,1236.05
-4.02045,1300.46
-4.02014,1364.86
-4.01983,1429.27
-4.01952,1305.92
-4.0192,1182.58
-4.01889,1059.23
-4.01858,935.886
-4.01827,870.146
-4.01795,804.406
-4.01764,738.666
-4.01733,672.927
-4.01702,577.317
